X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
22	66	60000042	70000042	80000014	0	0
25	59	60000042	70000042	80000014	0	0
74	25	60000045	70000045	80000006	0	0
80	23	60000045	70000045	80000006	0	0
80	28	60000045	70000045	80000006	0	0
74	29	60000045	70000045	80000006	0	0
72	34	60000045	70000045	80000006	0	0
76	36	60000045	70000045	80000006	0	0
80	36	60000045	70000045	80000006	0	0
81	32	60000045	70000045	80000006	0	0
77	20	60000045	70000045	80000006	0	0
82	24	60000045	70000045	80000006	0	0
