X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
65	84	60000073	70000073	80000006	0	0
62	88	60000073	70000073	80000006	0	0
82	84	60000073	70000073	80000013	0	0
82	90	60000073	70000073	80000006	0	0
79	96	60000073	70000073	80000006	0	0
86	96	60000073	70000073	80000013	0	0
78	101	60000073	70000073	80000006	0	0
86	104	60000073	70000073	80000006	0	0
81	107	60000073	70000073	80000013	0	0
68	116	60000073	70000073	80000006	0	0
77	111	60000073	70000073	80000006	0	0
81	118	60000073	70000073	80000013	0	0
72	119	60000073	70000073	80000006	0	0
76	117	60000073	70000073	80000006	0	0
49	53	60000074	70000074	80000013	0	0
47	59	60000074	70000074	80000006	0	0
52	58	60000074	70000074	80000006	0	0
51	52	60000074	70000074	80000013	0	0
49	56	61000006	71000006	80000012	0	0
82	95	61000006	71000006	80000007	0	0
85	107	60000073	70000073	80000006	0	0
78	96	60000073	70000073	80000006	0	0
78	107	60000073	70000073	80000006	0	0
87	99	60000073	70000073	80000006	0	0
78	115	60000073	70000073	80000006	0	0
72	115	60000073	70000073	80000006	0	0
79	119	60000073	70000073	80000006	0	0
80	86	60000073	70000073	80000006	0	0
84	86	60000073	70000073	80000006	0	0
35	26	60000070	70000070	80000006	0	0
29	25	60000070	70000070	80000006	0	0
43	22	60000070	70000070	80000006	0	0
34	35	60000070	70000070	80000006	0	0
36	28	60000070	70000070	80000006	0	0
45	29	60000070	70000070	80000006	0	0
43	37	60000070	70000070	80000006	0	0
25	27	60000070	70000070	80000006	0	0
39	22	60000070	70000070	80000006	0	0
50	32	60000070	70000070	80000006	0	0
36	36	60000070	70000070	80000006	0	0
