编号	名字	等级需求	光影等级	图标	品质	金币	元宝	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	装备类型	物理防御	魔法防御	闪避	移动时间增加	格档	附加物理防御	附加魔法防御	物防加成（等级）	物防加成（强壮）	物防加成（敏捷）	物防加成（智慧）	魔防加成（等级）	魔防加成（强壮）	魔防加成（敏捷）	魔防加成（智慧）	附加生命上限	附加魔法上限
1132000207	精铁靴+7	12	0	2	0	500	0	精铁打造而成的靴子	1200	10000	500	0	2	3	19	19	10	-300	0	0	0	0	0	0	0	0	0	0	0	95	0
1132000208	精铁靴+8	12	0	2	0	500	0	精铁打造而成的靴子	1300	10000	500	0	2	3	21	22	11	-300	0	0	0	0	0	0	0	0	0	0	0	100	0
1132000209	精铁靴+9	12	0	2	0	500	0	精铁打造而成的靴子	1400	10000	500	0	2	3	23	24	12	-300	0	0	0	0	0	0	0	0	0	0	0	105	0
1132000210	精铁靴+10	12	0	2	0	500	0	精铁打造而成的靴子	0	10000	500	0	2	3	25	26	13	-300	0	0	0	0	0	0	0	0	0	0	0	110	0
1132010200	精品精铁靴	12	0	2	1	500	0	精铁打造而成的靴子	500	0	0	0	2	3	5	4	3	-300	0	1	1	0	0	0	0	0	0	0	0	60	0
1132010201	精品精铁靴+1	12	0	2	1	500	0	精铁打造而成的靴子	600	0	0	0	2	3	7	6	4	-300	0	2	2	0	0	0	0	0	0	0	0	65	0
1132010202	精品精铁靴+2	12	0	2	1	500	0	精铁打造而成的靴子	700	0	0	0	2	3	9	8	5	-300	0	3	2	0	0	0	0	0	0	0	0	70	0
1132010203	精品精铁靴+3	12	1	2	1	500	0	精铁打造而成的靴子	800	0	0	0	2	3	11	11	6	-300	0	3	3	0	0	0	0	0	0	0	0	75	0
1132010204	精品精铁靴+4	12	1	2	1	500	0	精铁打造而成的靴子	900	5000	1000	0	2	3	13	13	7	-300	0	4	4	0	0	0	0	0	0	0	0	80	0
1132010205	精品精铁靴+5	12	2	2	1	500	0	精铁打造而成的靴子	1000	6000	1000	0	2	3	15	15	8	-300	0	5	4	0	0	0	0	0	0	0	0	85	0
1132010206	精品精铁靴+6	12	2	2	1	500	0	精铁打造而成的靴子	1100	7000	1000	0	2	3	17	17	9	-300	0	5	5	0	0	0	0	0	0	0	0	90	0
1132010207	精品精铁靴+7	12	2	2	1	500	0	精铁打造而成的靴子	1200	8000	1000	0	2	3	19	19	10	-300	0	6	6	0	0	0	0	0	0	0	0	95	0
1132010208	精品精铁靴+8	12	3	2	1	500	0	精铁打造而成的靴子	1300	9000	1000	0	2	3	21	22	11	-300	0	7	6	0	0	0	0	0	0	0	0	100	0
1132010209	精品精铁靴+9	12	3	2	1	500	0	精铁打造而成的靴子	1400	10000	1000	0	2	3	23	24	12	-300	0	7	7	0	0	0	0	0	0	0	0	105	0
1132010210	精品精铁靴+10	12	4	2	1	500	0	精铁打造而成的靴子	0	10000	1000	0	2	3	25	26	13	-300	0	8	8	0	0	0	0	0	0	0	0	110	0
1132020200	极品精铁靴	12	0	2	2	500	0	精铁打造而成的靴子	500	0	0	0	2	3	5	4	3	-300	0	1	1	2	0	0	0	2	0	0	0	60	0
1132020201	极品精铁靴+1	12	0	2	2	500	0	精铁打造而成的靴子	600	0	0	0	2	3	7	6	4	-300	0	2	2	2	0	0	0	2	0	0	0	65	0
1132020202	极品精铁靴+2	12	0	2	2	500	0	精铁打造而成的靴子	700	0	0	0	2	3	9	8	5	-300	0	3	2	2	0	0	0	2	0	0	0	70	0
1132020203	极品精铁靴+3	12	2	2	2	500	0	精铁打造而成的靴子	800	0	0	0	2	3	11	11	6	-300	0	3	3	2	0	0	0	2	0	0	0	75	0
1132020204	极品精铁靴+4	12	2	2	2	500	0	精铁打造而成的靴子	900	0	0	0	2	3	13	13	7	-300	0	4	4	2	0	0	0	2	0	0	0	80	0
1132020205	极品精铁靴+5	12	3	2	2	500	0	精铁打造而成的靴子	1000	2500	1500	0	2	3	15	15	8	-300	0	5	4	2	0	0	0	2	0	0	0	85	0
1132020206	极品精铁靴+6	12	3	2	2	500	0	精铁打造而成的靴子	1100	3500	1500	0	2	3	17	17	9	-300	0	5	5	2	0	0	0	2	0	0	0	90	0
1132020207	极品精铁靴+7	12	3	2	2	500	0	精铁打造而成的靴子	1200	4500	1500	0	2	3	19	19	10	-300	0	6	6	2	0	0	0	2	0	0	0	95	0
1132020208	极品精铁靴+8	12	4	2	2	500	0	精铁打造而成的靴子	1300	5500	1500	0	2	3	21	22	11	-300	0	7	6	2	0	0	0	2	0	0	0	100	0
1132020209	极品精铁靴+9	12	4	2	2	500	0	精铁打造而成的靴子	1400	7000	1500	0	2	3	23	24	12	-300	0	7	7	2	0	0	0	2	0	0	0	105	0
1132020210	极品精铁靴+10	12	5	2	2	500	0	精铁打造而成的靴子	0	10000	1500	0	2	3	25	26	13	-300	0	8	8	2	0	0	0	2	0	0	0	110	0
1132030200	完美精铁靴	12	0	2	3	84000	17	精铁打造而成的靴子	500	0	0	33	2	3	5	4	3	-300	0	1	1	2	10	0	0	2	0	0	10	160	60
1132030201	完美精铁靴+1	12	0	2	3	84000	17	精铁打造而成的靴子	600	0	0	33	2	3	7	6	4	-300	0	2	2	2	10	0	0	2	0	0	10	165	60
1132030202	完美精铁靴+2	12	0	2	3	84000	17	精铁打造而成的靴子	700	0	0	33	2	3	9	8	5	-300	0	3	2	2	10	0	0	2	0	0	10	170	60
1132030203	完美精铁靴+3	12	3	2	3	84000	17	精铁打造而成的靴子	800	0	0	33	2	3	11	11	6	-300	0	3	3	2	10	0	0	2	0	0	10	175	60
1132030204	完美精铁靴+4	12	3	2	3	84000	17	精铁打造而成的靴子	900	0	0	33	2	3	13	13	7	-300	0	4	4	2	10	0	0	2	0	0	10	180	60
1132030205	完美精铁靴+5	12	4	2	3	84000	17	精铁打造而成的靴子	1000	0	0	33	2	3	15	15	8	-300	0	5	4	2	10	0	0	2	0	0	10	185	60
1132030206	完美精铁靴+6	12	4	2	3	84000	17	精铁打造而成的靴子	1100	0	0	33	2	3	17	17	9	-300	0	5	5	2	10	0	0	2	0	0	10	190	60
1132030207	完美精铁靴+7	12	4	2	3	84000	17	精铁打造而成的靴子	1200	1000	2000	33	2	3	19	19	10	-300	0	6	6	2	10	0	0	2	0	0	10	195	60
1132030208	完美精铁靴+8	12	5	2	3	84000	17	精铁打造而成的靴子	1300	1100	2000	33	2	3	21	22	11	-300	0	7	6	2	10	0	0	2	0	0	10	200	60
1132030209	完美精铁靴+9	12	5	2	3	84000	17	精铁打造而成的靴子	1400	1200	2000	33	2	3	23	24	12	-300	0	7	7	2	10	0	0	2	0	0	10	205	60
1132030210	完美精铁靴+10	12	6	2	3	84000	17	精铁打造而成的靴子	0	1300	2000	33	2	3	25	26	13	-300	0	8	8	2	10	0	0	2	0	0	10	210	60
1132040200	神品精铁靴	12	0	2	4	140000	28	精铁打造而成的靴子	500	0	0	56	2	3	5	4	3	-300	0	1	1	2	10	10	10	2	10	10	10	160	60
1132040201	神品精铁靴+1	12	0	2	4	140000	28	精铁打造而成的靴子	600	0	0	56	2	3	7	6	4	-300	0	2	2	2	10	10	10	2	10	10	10	165	60
1132040202	神品精铁靴+2	12	0	2	4	140000	28	精铁打造而成的靴子	700	0	0	56	2	3	9	8	5	-300	0	3	2	2	10	10	10	2	10	10	10	170	60
1132040203	神品精铁靴+3	12	4	2	4	140000	28	精铁打造而成的靴子	800	0	0	56	2	3	11	11	6	-300	0	3	3	2	10	10	10	2	10	10	10	175	60
1132040204	神品精铁靴+4	12	4	2	4	140000	28	精铁打造而成的靴子	900	0	0	56	2	3	13	13	7	-300	0	4	4	2	10	10	10	2	10	10	10	180	60
1132040205	神品精铁靴+5	12	5	2	4	140000	28	精铁打造而成的靴子	1000	0	0	56	2	3	15	15	8	-300	0	5	4	2	10	10	10	2	10	10	10	185	60
1132040206	神品精铁靴+6	12	5	2	4	140000	28	精铁打造而成的靴子	1100	0	0	56	2	3	17	17	9	-300	0	5	5	2	10	10	10	2	10	10	10	190	60
1132040207	神品精铁靴+7	12	5	2	4	140000	28	精铁打造而成的靴子	1200	0	0	56	2	3	19	19	10	-300	0	6	6	2	10	10	10	2	10	10	10	195	60
1132040208	神品精铁靴+8	12	6	2	4	140000	28	精铁打造而成的靴子	1300	0	0	56	2	3	21	22	11	-300	0	7	6	2	10	10	10	2	10	10	10	200	60
1132040209	神品精铁靴+9	12	6	2	4	140000	28	精铁打造而成的靴子	1400	0	0	56	2	3	23	24	12	-300	0	7	7	2	10	10	10	2	10	10	10	205	60
1132040210	神品精铁靴+10	12	7	2	4	140000	28	精铁打造而成的靴子	0	0	0	56	2	3	25	26	13	-300	0	8	8	2	10	10	10	2	10	10	10	210	60
1132000300	青狼靴	24	0	3	0	750	0	有青狼印记的靴子	800	0	0	0	2	3	10	8	5	-300	0	0	0	0	0	0	0	0	0	0	0	90	0
1132000301	青狼靴+1	24	0	3	0	750	0	有青狼印记的靴子	900	0	0	0	2	3	13	12	6	-300	0	0	0	0	0	0	0	0	0	0	0	95	0
1132000302	青狼靴+2	24	0	3	0	750	0	有青狼印记的靴子	1000	0	0	0	2	3	16	15	7	-300	0	0	0	0	0	0	0	0	0	0	0	100	0
1132000303	青狼靴+3	24	0	3	0	750	0	有青狼印记的靴子	1100	10000	1500	0	2	3	19	19	8	-300	0	0	0	0	0	0	0	0	0	0	0	105	0
1132000304	青狼靴+4	24	0	3	0	750	0	有青狼印记的靴子	1200	10000	1500	0	2	3	22	22	9	-300	0	0	0	0	0	0	0	0	0	0	0	110	0
1132000305	青狼靴+5	24	0	3	0	750	0	有青狼印记的靴子	1300	10000	1500	0	2	3	25	26	10	-300	0	0	0	0	0	0	0	0	0	0	0	115	0
1132000306	青狼靴+6	24	0	3	0	750	0	有青狼印记的靴子	1400	10000	1500	0	2	3	28	30	11	-300	0	0	0	0	0	0	0	0	0	0	0	120	0
1132000307	青狼靴+7	24	0	3	0	750	0	有青狼印记的靴子	1500	10000	1500	0	2	3	31	33	12	-300	0	0	0	0	0	0	0	0	0	0	0	125	0
1132000308	青狼靴+8	24	0	3	0	750	0	有青狼印记的靴子	1600	10000	1500	0	2	3	34	37	13	-300	0	0	0	0	0	0	0	0	0	0	0	130	0
1132000309	青狼靴+9	24	0	3	0	750	0	有青狼印记的靴子	1700	10000	1500	0	2	3	37	40	14	-300	0	0	0	0	0	0	0	0	0	0	0	135	0
1132000310	青狼靴+10	24	0	3	0	750	0	有青狼印记的靴子	0	10000	1500	0	2	3	40	44	15	-300	0	0	0	0	0	0	0	0	0	0	0	140	0
1132010300	精品青狼靴	24	0	3	1	750	0	有青狼印记的靴子	800	0	0	0	2	3	10	8	5	-300	0	3	2	0	0	0	0	0	0	0	0	90	0
1132010301	精品青狼靴+1	24	0	3	1	750	0	有青狼印记的靴子	900	0	0	0	2	3	13	12	6	-300	0	4	3	0	0	0	0	0	0	0	0	95	0
1132010302	精品青狼靴+2	24	0	3	1	750	0	有青狼印记的靴子	1000	0	0	0	2	3	16	15	7	-300	0	5	4	0	0	0	0	0	0	0	0	100	0
1132010303	精品青狼靴+3	24	1	3	1	750	0	有青狼印记的靴子	1100	0	0	0	2	3	19	19	8	-300	0	6	5	0	0	0	0	0	0	0	0	105	0
1132010304	精品青狼靴+4	24	1	3	1	750	0	有青狼印记的靴子	1200	5000	2000	0	2	3	22	22	9	-300	0	7	6	0	0	0	0	0	0	0	0	110	0
1132010305	精品青狼靴+5	24	2	3	1	750	0	有青狼印记的靴子	1300	6000	2000	0	2	3	25	26	10	-300	0	8	7	0	0	0	0	0	0	0	0	115	0
1132010306	精品青狼靴+6	24	2	3	1	750	0	有青狼印记的靴子	1400	7000	2000	0	2	3	28	30	11	-300	0	9	8	0	0	0	0	0	0	0	0	120	0
1132010307	精品青狼靴+7	24	2	3	1	750	0	有青狼印记的靴子	1500	8000	2000	0	2	3	31	33	12	-300	0	10	9	0	0	0	0	0	0	0	0	125	0
1132010308	精品青狼靴+8	24	3	3	1	750	0	有青狼印记的靴子	1600	9000	2000	0	2	3	34	37	13	-300	0	11	10	0	0	0	0	0	0	0	0	130	0
1132010309	精品青狼靴+9	24	3	3	1	750	0	有青狼印记的靴子	1700	10000	2000	0	2	3	37	40	14	-300	0	12	11	0	0	0	0	0	0	0	0	135	0
1132010310	精品青狼靴+10	24	4	3	1	750	0	有青狼印记的靴子	0	10000	2000	0	2	3	40	44	15	-300	0	13	12	0	0	0	0	0	0	0	0	140	0
1132020300	极品青狼靴	24	0	3	2	750	0	有青狼印记的靴子	800	0	0	0	2	3	10	8	5	-300	0	3	2	2	0	0	0	2	0	0	0	90	0
1132020301	极品青狼靴+1	24	0	3	2	750	0	有青狼印记的靴子	900	0	0	0	2	3	13	12	6	-300	0	4	3	2	0	0	0	2	0	0	0	95	0
1132020302	极品青狼靴+2	24	0	3	2	750	0	有青狼印记的靴子	1000	0	0	0	2	3	16	15	7	-300	0	5	4	2	0	0	0	2	0	0	0	100	0
1132020303	极品青狼靴+3	24	2	3	2	750	0	有青狼印记的靴子	1100	0	0	0	2	3	19	19	8	-300	0	6	5	2	0	0	0	2	0	0	0	105	0
1132020304	极品青狼靴+4	24	2	3	2	750	0	有青狼印记的靴子	1200	0	0	0	2	3	22	22	9	-300	0	7	6	2	0	0	0	2	0	0	0	110	0
1132020305	极品青狼靴+5	24	3	3	2	750	0	有青狼印记的靴子	1300	2500	2500	0	2	3	25	26	10	-300	0	8	7	2	0	0	0	2	0	0	0	115	0
1132020306	极品青狼靴+6	24	3	3	2	750	0	有青狼印记的靴子	1400	3500	2500	0	2	3	28	30	11	-300	0	9	8	2	0	0	0	2	0	0	0	120	0
1132020307	极品青狼靴+7	24	3	3	2	750	0	有青狼印记的靴子	1500	4500	2500	0	2	3	31	33	12	-300	0	10	9	2	0	0	0	2	0	0	0	125	0
1132020308	极品青狼靴+8	24	4	3	2	750	0	有青狼印记的靴子	1600	5500	2500	0	2	3	34	37	13	-300	0	11	10	2	0	0	0	2	0	0	0	130	0
1132020309	极品青狼靴+9	24	4	3	2	750	0	有青狼印记的靴子	1700	7000	2500	0	2	3	37	40	14	-300	0	12	11	2	0	0	0	2	0	0	0	135	0
1132020310	极品青狼靴+10	24	5	3	2	750	0	有青狼印记的靴子	0	10000	2500	0	2	3	40	44	15	-300	0	13	12	2	0	0	0	2	0	0	0	140	0
1132030300	完美青狼靴	24	0	3	3	168000	25	有青狼印记的靴子	800	0	0	100	2	3	10	8	5	-300	0	3	2	2	10	0	0	2	0	0	10	240	90
1132030301	完美青狼靴+1	24	0	3	3	168000	25	有青狼印记的靴子	900	0	0	100	2	3	13	12	6	-300	0	4	3	2	10	0	0	2	0	0	10	245	90
1132030302	完美青狼靴+2	24	0	3	3	168000	25	有青狼印记的靴子	1000	0	0	100	2	3	16	15	7	-300	0	5	4	2	10	0	0	2	0	0	10	250	90
1132030303	完美青狼靴+3	24	3	3	3	168000	25	有青狼印记的靴子	1100	0	0	100	2	3	19	19	8	-300	0	6	5	2	10	0	0	2	0	0	10	255	90
1132030304	完美青狼靴+4	24	3	3	3	168000	25	有青狼印记的靴子	1200	0	0	100	2	3	22	22	9	-300	0	7	6	2	10	0	0	2	0	0	10	260	90
1132030305	完美青狼靴+5	24	4	3	3	168000	25	有青狼印记的靴子	1300	0	0	100	2	3	25	26	10	-300	0	8	7	2	10	0	0	2	0	0	10	265	90
1132030306	完美青狼靴+6	24	4	3	3	168000	25	有青狼印记的靴子	1400	0	0	100	2	3	28	30	11	-300	0	9	8	2	10	0	0	2	0	0	10	270	90
1132030307	完美青狼靴+7	24	4	3	3	168000	25	有青狼印记的靴子	1500	1000	3000	100	2	3	31	33	12	-300	0	10	9	2	10	0	0	2	0	0	10	275	90
1132030308	完美青狼靴+8	24	5	3	3	168000	25	有青狼印记的靴子	1600	2000	3000	100	2	3	34	37	13	-300	0	11	10	2	10	0	0	2	0	0	10	280	90
1132030309	完美青狼靴+9	24	5	3	3	168000	25	有青狼印记的靴子	1700	3000	3000	100	2	3	37	40	14	-300	0	12	11	2	10	0	0	2	0	0	10	285	90
1132030310	完美青狼靴+10	24	6	3	3	168000	25	有青狼印记的靴子	0	4000	3000	100	2	3	40	44	15	-300	0	13	12	2	10	0	0	2	0	0	10	290	90
1132040300	神品青狼靴	24	0	3	4	280000	42	有青狼印记的靴子	800	0	0	168	2	3	10	8	5	-300	0	3	2	2	10	10	10	2	10	10	10	240	90
1132040301	神品青狼靴+1	24	0	3	4	280000	42	有青狼印记的靴子	900	0	0	168	2	3	13	12	6	-300	0	4	3	2	10	10	10	2	10	10	10	245	90
1132040302	神品青狼靴+2	24	0	3	4	280000	42	有青狼印记的靴子	1000	0	0	168	2	3	16	15	7	-300	0	5	4	2	10	10	10	2	10	10	10	250	90
1132040303	神品青狼靴+3	24	4	3	4	280000	42	有青狼印记的靴子	1100	0	0	168	2	3	19	19	8	-300	0	6	5	2	10	10	10	2	10	10	10	255	90
1132040304	神品青狼靴+4	24	4	3	4	280000	42	有青狼印记的靴子	1200	0	0	168	2	3	22	22	9	-300	0	7	6	2	10	10	10	2	10	10	10	260	90
1132040305	神品青狼靴+5	24	5	3	4	280000	42	有青狼印记的靴子	1300	0	0	168	2	3	25	26	10	-300	0	8	7	2	10	10	10	2	10	10	10	265	90
1132040306	神品青狼靴+6	24	5	3	4	280000	42	有青狼印记的靴子	1400	0	0	168	2	3	28	30	11	-300	0	9	8	2	10	10	10	2	10	10	10	270	90
1132040307	神品青狼靴+7	24	5	3	4	280000	42	有青狼印记的靴子	1500	0	0	168	2	3	31	33	12	-300	0	10	9	2	10	10	10	2	10	10	10	275	90
1132040308	神品青狼靴+8	24	6	3	4	280000	42	有青狼印记的靴子	1600	0	0	168	2	3	34	37	13	-300	0	11	10	2	10	10	10	2	10	10	10	280	90
1132040309	神品青狼靴+9	24	6	3	4	280000	42	有青狼印记的靴子	1700	0	0	168	2	3	37	40	14	-300	0	12	11	2	10	10	10	2	10	10	10	285	90
1132040310	神品青狼靴+10	24	7	3	4	280000	42	有青狼印记的靴子	0	0	0	168	2	3	40	44	15	-300	0	13	12	2	10	10	10	2	10	10	10	290	90
1132000400	光芒之靴	36	0	4	0	1125	0	散发出点点光芒的靴子	1200	0	0	0	2	3	16	12	6	-300	0	0	0	0	0	0	0	0	0	0	0	115	0
1132000401	光芒之靴+1	36	0	4	0	1125	0	散发出点点光芒的靴子	1300	0	0	0	2	3	19	15	7	-300	0	0	0	0	0	0	0	0	0	0	0	120	0
1132000402	光芒之靴+2	36	0	4	0	1125	0	散发出点点光芒的靴子	1400	0	3000	0	2	3	22	19	8	-300	0	0	0	0	0	0	0	0	0	0	0	125	0
1132000403	光芒之靴+3	36	0	4	0	1125	0	散发出点点光芒的靴子	1500	10000	3000	0	2	3	25	22	9	-300	0	0	0	0	0	0	0	0	0	0	0	130	0
1132000404	光芒之靴+4	36	0	4	0	1125	0	散发出点点光芒的靴子	1600	10000	3000	0	2	3	28	26	10	-300	0	0	0	0	0	0	0	0	0	0	0	135	0
1132000405	光芒之靴+5	36	0	4	0	1125	0	散发出点点光芒的靴子	1700	10000	3000	0	2	3	31	30	11	-300	0	0	0	0	0	0	0	0	0	0	0	140	0
1132000406	光芒之靴+6	36	0	4	0	1125	0	散发出点点光芒的靴子	1800	10000	3000	0	2	3	34	33	12	-300	0	0	0	0	0	0	0	0	0	0	0	145	0
1132000407	光芒之靴+7	36	0	4	0	1125	0	散发出点点光芒的靴子	1900	10000	3000	0	2	3	37	37	13	-300	0	0	0	0	0	0	0	0	0	0	0	150	0
1132000408	光芒之靴+8	36	0	4	0	1125	0	散发出点点光芒的靴子	2000	10000	3000	0	2	3	40	40	14	-300	0	0	0	0	0	0	0	0	0	0	0	155	0
1132000409	光芒之靴+9	36	0	4	0	1125	0	散发出点点光芒的靴子	2100	10000	3000	0	2	3	43	44	15	-300	0	0	0	0	0	0	0	0	0	0	0	160	0
1132000410	光芒之靴+10	36	0	4	0	1125	0	散发出点点光芒的靴子	0	10000	3000	0	2	3	46	48	16	-300	0	0	0	0	0	0	0	0	0	0	0	165	0
1132010400	精品光芒之靴	36	0	4	1	1125	0	散发出点点光芒的靴子	1200	0	0	0	2	3	16	12	6	-300	0	5	3	0	0	0	0	0	0	0	0	115	0
1132010401	精品光芒之靴+1	36	0	4	1	1125	0	散发出点点光芒的靴子	1300	0	0	0	2	3	19	15	7	-300	0	6	4	0	0	0	0	0	0	0	0	120	0
1132010402	精品光芒之靴+2	36	0	4	1	1125	0	散发出点点光芒的靴子	1400	0	0	0	2	3	22	19	8	-300	0	7	5	0	0	0	0	0	0	0	0	125	0
1132010403	精品光芒之靴+3	36	1	4	1	1125	0	散发出点点光芒的靴子	1500	0	0	0	2	3	25	22	9	-300	0	8	6	0	0	0	0	0	0	0	0	130	0
1132010404	精品光芒之靴+4	36	1	4	1	1125	0	散发出点点光芒的靴子	1600	5000	4000	0	2	3	28	26	10	-300	0	9	7	0	0	0	0	0	0	0	0	135	0
1132010405	精品光芒之靴+5	36	2	4	1	1125	0	散发出点点光芒的靴子	1700	6000	4000	0	2	3	31	30	11	-300	0	10	8	0	0	0	0	0	0	0	0	140	0
1132010406	精品光芒之靴+6	36	2	4	1	1125	0	散发出点点光芒的靴子	1800	7000	4000	0	2	3	34	33	12	-300	0	11	9	0	0	0	0	0	0	0	0	145	0
1132010407	精品光芒之靴+7	36	2	4	1	1125	0	散发出点点光芒的靴子	1900	8000	4000	0	2	3	37	37	13	-300	0	12	10	0	0	0	0	0	0	0	0	150	0
1132010408	精品光芒之靴+8	36	3	4	1	1125	0	散发出点点光芒的靴子	2000	9000	4000	0	2	3	40	40	14	-300	0	13	11	0	0	0	0	0	0	0	0	155	0
1132010409	精品光芒之靴+9	36	3	4	1	1125	0	散发出点点光芒的靴子	2100	10000	4000	0	2	3	43	44	15	-300	0	14	12	0	0	0	0	0	0	0	0	160	0
1132010410	精品光芒之靴+10	36	4	4	1	1125	0	散发出点点光芒的靴子	0	10000	4000	0	2	3	46	48	16	-300	0	15	13	0	0	0	0	0	0	0	0	165	0
1132020400	极品光芒之靴	36	0	4	2	1125	0	散发出点点光芒的靴子	1200	0	0	0	2	3	16	12	6	-300	0	5	3	2	0	0	0	2	0	0	0	115	0
1132020401	极品光芒之靴+1	36	0	4	2	1125	0	散发出点点光芒的靴子	1300	0	0	0	2	3	19	15	7	-300	0	6	4	2	0	0	0	2	0	0	0	120	0
1132020402	极品光芒之靴+2	36	0	4	2	1125	0	散发出点点光芒的靴子	1400	0	0	0	2	3	22	19	8	-300	0	7	5	2	0	0	0	2	0	0	0	125	0
1132020403	极品光芒之靴+3	36	2	4	2	1125	0	散发出点点光芒的靴子	1500	0	0	0	2	3	25	22	9	-300	0	8	6	2	0	0	0	2	0	0	0	130	0
1132020404	极品光芒之靴+4	36	2	4	2	1125	0	散发出点点光芒的靴子	1600	0	0	0	2	3	28	26	10	-300	0	9	7	2	0	0	0	2	0	0	0	135	0
1132020405	极品光芒之靴+5	36	3	4	2	1125	0	散发出点点光芒的靴子	1700	1000	5000	0	2	3	31	30	11	-300	0	10	8	2	0	0	0	2	0	0	0	140	0
1132020406	极品光芒之靴+6	36	3	4	2	1125	0	散发出点点光芒的靴子	1800	2000	5000	0	2	3	34	33	12	-300	0	11	9	2	0	0	0	2	0	0	0	145	0
1132020407	极品光芒之靴+7	36	3	4	2	1125	0	散发出点点光芒的靴子	1900	3500	5000	0	2	3	37	37	13	-300	0	12	10	2	0	0	0	2	0	0	0	150	0
1132020408	极品光芒之靴+8	36	4	4	2	1125	0	散发出点点光芒的靴子	2000	5000	5000	0	2	3	40	40	14	-300	0	13	11	2	0	0	0	2	0	0	0	155	0
