编号	名字	等级需求	光影等级	图标	品质	金币	元宝	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	装备类型	物理防御	魔法防御	闪避	移动时间增加	格档	附加物理防御	附加魔法防御	物防加成（等级）	物防加成（强壮）	物防加成（敏捷）	物防加成（智慧）	魔防加成（等级）	魔防加成（强壮）	魔防加成（敏捷）	魔防加成（智慧）	附加生命上限	附加魔法上限
1142010204	精品轻型小盾·战士+4	12	1	1	1	500	0	一般士兵所用的盾牌	900	5000	1000	0	2	4	13	13	0	0	1	4	4	0	0	0	0	0	0	0	0	80	0
1142010205	精品轻型小盾·战士+5	12	2	1	1	500	0	一般士兵所用的盾牌	1000	6000	1000	0	2	4	15	15	0	0	1	5	5	0	0	0	0	0	0	0	0	85	0
1142010206	精品轻型小盾·战士+6	12	2	1	1	500	0	一般士兵所用的盾牌	1100	7000	1000	0	2	4	17	17	0	0	1	5	5	0	0	0	0	0	0	0	0	90	0
1142010207	精品轻型小盾·战士+7	12	2	1	1	500	0	一般士兵所用的盾牌	1200	8000	1000	0	2	4	19	19	0	0	1	6	6	0	0	0	0	0	0	0	0	95	0
1142010208	精品轻型小盾·战士+8	12	3	1	1	500	0	一般士兵所用的盾牌	1300	9000	1000	0	2	4	21	21	0	0	1	7	7	0	0	0	0	0	0	0	0	100	0
1142010209	精品轻型小盾·战士+9	12	3	1	1	500	0	一般士兵所用的盾牌	1400	10000	1000	0	2	4	23	23	0	0	1	7	7	0	0	0	0	0	0	0	0	105	0
1142010210	精品轻型小盾·战士+10	12	4	1	1	500	0	一般士兵所用的盾牌	0	10000	1000	0	2	4	25	25	0	0	1	8	8	0	0	0	0	0	0	0	0	110	0
1142020200	极品轻型小盾·战士	12	0	1	2	500	0	一般士兵所用的盾牌	500	0	0	0	2	4	5	5	0	0	1	1	1	2	0	0	0	0	0	0	0	60	0
1142020201	极品轻型小盾·战士+1	12	0	1	2	500	0	一般士兵所用的盾牌	600	0	0	0	2	4	7	7	0	0	1	2	2	2	0	0	0	0	0	0	0	65	0
1142020202	极品轻型小盾·战士+2	12	0	1	2	500	0	一般士兵所用的盾牌	700	0	0	0	2	4	9	9	0	0	1	3	3	2	0	0	0	0	0	0	0	70	0
1142020203	极品轻型小盾·战士+3	12	2	1	2	500	0	一般士兵所用的盾牌	800	0	0	0	2	4	11	11	0	0	1	3	3	2	0	0	0	0	0	0	0	75	0
1142020204	极品轻型小盾·战士+4	12	2	1	2	500	0	一般士兵所用的盾牌	900	0	0	0	2	4	13	13	0	0	1	4	4	2	0	0	0	0	0	0	0	80	0
1142020205	极品轻型小盾·战士+5	12	3	1	2	500	0	一般士兵所用的盾牌	1000	2500	1500	0	2	4	15	15	0	0	1	5	5	2	0	0	0	0	0	0	0	85	0
1142020206	极品轻型小盾·战士+6	12	3	1	2	500	0	一般士兵所用的盾牌	1100	3500	1500	0	2	4	17	17	0	0	1	5	5	2	0	0	0	0	0	0	0	90	0
1142020207	极品轻型小盾·战士+7	12	3	1	2	500	0	一般士兵所用的盾牌	1200	4500	1500	0	2	4	19	19	0	0	1	6	6	2	0	0	0	0	0	0	0	95	0
1142020208	极品轻型小盾·战士+8	12	4	1	2	500	0	一般士兵所用的盾牌	1300	5500	1500	0	2	4	21	21	0	0	1	7	7	2	0	0	0	0	0	0	0	100	0
1142020209	极品轻型小盾·战士+9	12	4	1	2	500	0	一般士兵所用的盾牌	1400	7000	1500	0	2	4	23	23	0	0	1	7	7	2	0	0	0	0	0	0	0	105	0
1142020210	极品轻型小盾·战士+10	12	5	1	2	500	0	一般士兵所用的盾牌	0	10000	1500	0	2	4	25	25	0	0	1	8	8	2	0	0	0	0	0	0	0	110	0
1142030200	完美轻型小盾·战士	12	0	1	3	84000	0	一般士兵所用的盾牌	500	0	0	33	2	4	5	5	0	0	1	1	1	2	10	0	0	0	0	0	0	160	60
1142030201	完美轻型小盾·战士+1	12	0	1	3	84000	0	一般士兵所用的盾牌	600	0	0	33	2	4	7	7	0	0	1	2	2	2	10	0	0	0	0	0	0	165	60
1142030202	完美轻型小盾·战士+2	12	0	1	3	84000	0	一般士兵所用的盾牌	700	0	0	33	2	4	9	9	0	0	1	3	3	2	10	0	0	0	0	0	0	170	60
1142030203	完美轻型小盾·战士+3	12	3	1	3	84000	0	一般士兵所用的盾牌	800	0	0	33	2	4	11	11	0	0	1	3	3	2	10	0	0	0	0	0	0	175	60
1142030204	完美轻型小盾·战士+4	12	3	1	3	84000	0	一般士兵所用的盾牌	900	0	0	33	2	4	13	13	0	0	1	4	4	2	10	0	0	0	0	0	0	180	60
1142030205	完美轻型小盾·战士+5	12	4	1	3	84000	0	一般士兵所用的盾牌	1000	0	0	33	2	4	15	15	0	0	1	5	5	2	10	0	0	0	0	0	0	185	60
1142030206	完美轻型小盾·战士+6	12	4	1	3	84000	0	一般士兵所用的盾牌	1100	0	0	33	2	4	17	17	0	0	1	5	5	2	10	0	0	0	0	0	0	190	60
1142030207	完美轻型小盾·战士+7	12	4	1	3	84000	0	一般士兵所用的盾牌	1200	1000	2000	33	2	4	19	19	0	0	1	6	6	2	10	0	0	0	0	0	0	195	60
1142030208	完美轻型小盾·战士+8	12	5	1	3	84000	0	一般士兵所用的盾牌	1300	1100	2000	33	2	4	21	21	0	0	1	7	7	2	10	0	0	0	0	0	0	200	60
1142030209	完美轻型小盾·战士+9	12	5	1	3	84000	0	一般士兵所用的盾牌	1400	1200	2000	33	2	4	23	23	0	0	1	7	7	2	10	0	0	0	0	0	0	205	60
1142030210	完美轻型小盾·战士+10	12	6	1	3	84000	0	一般士兵所用的盾牌	0	1300	2000	33	2	4	25	25	0	0	1	8	8	2	10	0	0	0	0	0	0	210	60
1142040200	神品轻型小盾·战士	12	0	1	4	140000	0	一般士兵所用的盾牌	500	0	0	56	2	4	5	5	0	0	1	1	1	2	10	10	10	0	0	0	0	160	60
1142040201	神品轻型小盾·战士+1	12	0	1	4	140000	0	一般士兵所用的盾牌	600	0	0	56	2	4	7	7	0	0	1	2	2	2	10	10	10	0	0	0	0	165	60
1142040202	神品轻型小盾·战士+2	12	0	1	4	140000	0	一般士兵所用的盾牌	700	0	0	56	2	4	9	9	0	0	1	3	3	2	10	10	10	0	0	0	0	170	60
1142040203	神品轻型小盾·战士+3	12	4	1	4	140000	0	一般士兵所用的盾牌	800	0	0	56	2	4	11	11	0	0	1	3	3	2	10	10	10	0	0	0	0	175	60
1142040204	神品轻型小盾·战士+4	12	4	1	4	140000	0	一般士兵所用的盾牌	900	0	0	56	2	4	13	13	0	0	1	4	4	2	10	10	10	0	0	0	0	180	60
1142040205	神品轻型小盾·战士+5	12	5	1	4	140000	0	一般士兵所用的盾牌	1000	0	0	56	2	4	15	15	0	0	1	5	5	2	10	10	10	0	0	0	0	185	60
1142040206	神品轻型小盾·战士+6	12	5	1	4	140000	0	一般士兵所用的盾牌	1100	0	0	56	2	4	17	17	0	0	1	5	5	2	10	10	10	0	0	0	0	190	60
1142040207	神品轻型小盾·战士+7	12	5	1	4	140000	0	一般士兵所用的盾牌	1200	0	0	56	2	4	19	19	0	0	1	6	6	2	10	10	10	0	0	0	0	195	60
1142040208	神品轻型小盾·战士+8	12	6	1	4	140000	0	一般士兵所用的盾牌	1300	0	0	56	2	4	21	21	0	0	1	7	7	2	10	10	10	0	0	0	0	200	60
1142040209	神品轻型小盾·战士+9	12	6	1	4	140000	0	一般士兵所用的盾牌	1400	0	0	56	2	4	23	23	0	0	1	7	7	2	10	10	10	0	0	0	0	205	60
1142040210	神品轻型小盾·战士+10	12	7	1	4	140000	0	一般士兵所用的盾牌	0	0	0	56	2	4	25	25	0	0	1	8	8	2	10	10	10	0	0	0	0	210	60
1142000300	玄铁盾·战士	24	0	2	0	750	0	玄铁打造而成的盾牌	800	0	0	0	2	4	10	10	0	0	4	0	0	0	0	0	0	0	0	0	0	90	0
1142000301	玄铁盾·战士+1	24	0	2	0	750	0	玄铁打造而成的盾牌	900	0	0	0	2	4	13	13	0	0	4	0	0	0	0	0	0	0	0	0	0	95	0
1142000302	玄铁盾·战士+2	24	0	2	0	750	0	玄铁打造而成的盾牌	1000	0	0	0	2	4	16	16	0	0	4	0	0	0	0	0	0	0	0	0	0	100	0
1142000303	玄铁盾·战士+3	24	0	2	0	750	0	玄铁打造而成的盾牌	1100	10000	1500	0	2	4	19	19	0	0	4	0	0	0	0	0	0	0	0	0	0	105	0
1142000304	玄铁盾·战士+4	24	0	2	0	750	0	玄铁打造而成的盾牌	1200	10000	1500	0	2	4	22	22	0	0	4	0	0	0	0	0	0	0	0	0	0	110	0
1142000305	玄铁盾·战士+5	24	0	2	0	750	0	玄铁打造而成的盾牌	1300	10000	1500	0	2	4	25	25	0	0	4	0	0	0	0	0	0	0	0	0	0	115	0
1142000306	玄铁盾·战士+6	24	0	2	0	750	0	玄铁打造而成的盾牌	1400	10000	1500	0	2	4	28	28	0	0	4	0	0	0	0	0	0	0	0	0	0	120	0
1142000307	玄铁盾·战士+7	24	0	2	0	750	0	玄铁打造而成的盾牌	1500	10000	1500	0	2	4	31	31	0	0	4	0	0	0	0	0	0	0	0	0	0	125	0
1142000308	玄铁盾·战士+8	24	0	2	0	750	0	玄铁打造而成的盾牌	1600	10000	1500	0	2	4	34	34	0	0	4	0	0	0	0	0	0	0	0	0	0	130	0
1142000309	玄铁盾·战士+9	24	0	2	0	750	0	玄铁打造而成的盾牌	1700	10000	1500	0	2	4	37	37	0	0	4	0	0	0	0	0	0	0	0	0	0	135	0
1142000310	玄铁盾·战士+10	24	0	2	0	750	0	玄铁打造而成的盾牌	0	10000	1500	0	2	4	40	40	0	0	4	0	0	0	0	0	0	0	0	0	0	140	0
1142010300	精品玄铁盾·战士	24	0	2	1	750	0	玄铁打造而成的盾牌	800	0	0	0	2	4	10	10	0	0	4	3	3	0	0	0	0	0	0	0	0	90	0
1142010301	精品玄铁盾·战士+1	24	0	2	1	750	0	玄铁打造而成的盾牌	900	0	0	0	2	4	13	13	0	0	4	4	4	0	0	0	0	0	0	0	0	95	0
1142010302	精品玄铁盾·战士+2	24	0	2	1	750	0	玄铁打造而成的盾牌	1000	0	0	0	2	4	16	16	0	0	4	5	5	0	0	0	0	0	0	0	0	100	0
1142010303	精品玄铁盾·战士+3	24	1	2	1	750	0	玄铁打造而成的盾牌	1100	0	0	0	2	4	19	19	0	0	4	6	6	0	0	0	0	0	0	0	0	105	0
1142010304	精品玄铁盾·战士+4	24	1	2	1	750	0	玄铁打造而成的盾牌	1200	5000	2000	0	2	4	22	22	0	0	4	7	7	0	0	0	0	0	0	0	0	110	0
1142010305	精品玄铁盾·战士+5	24	2	2	1	750	0	玄铁打造而成的盾牌	1300	6000	2000	0	2	4	25	25	0	0	4	8	8	0	0	0	0	0	0	0	0	115	0
1142010306	精品玄铁盾·战士+6	24	2	2	1	750	0	玄铁打造而成的盾牌	1400	7000	2000	0	2	4	28	28	0	0	4	9	9	0	0	0	0	0	0	0	0	120	0
1142010307	精品玄铁盾·战士+7	24	2	2	1	750	0	玄铁打造而成的盾牌	1500	8000	2000	0	2	4	31	31	0	0	4	10	10	0	0	0	0	0	0	0	0	125	0
1142010308	精品玄铁盾·战士+8	24	3	2	1	750	0	玄铁打造而成的盾牌	1600	9000	2000	0	2	4	34	34	0	0	4	11	11	0	0	0	0	0	0	0	0	130	0
1142010309	精品玄铁盾·战士+9	24	3	2	1	750	0	玄铁打造而成的盾牌	1700	10000	2000	0	2	4	37	37	0	0	4	12	12	0	0	0	0	0	0	0	0	135	0
1142010310	精品玄铁盾·战士+10	24	4	2	1	750	0	玄铁打造而成的盾牌	0	10000	2000	0	2	4	40	40	0	0	4	13	13	0	0	0	0	0	0	0	0	140	0
1142020300	极品玄铁盾·战士	24	0	2	2	750	0	玄铁打造而成的盾牌	800	0	0	0	2	4	10	10	0	0	4	3	3	2	0	0	0	0	0	0	0	90	0
1142020301	极品玄铁盾·战士+1	24	0	2	2	750	0	玄铁打造而成的盾牌	900	0	0	0	2	4	13	13	0	0	4	4	4	2	0	0	0	0	0	0	0	95	0
1142020302	极品玄铁盾·战士+2	24	0	2	2	750	0	玄铁打造而成的盾牌	1000	0	0	0	2	4	16	16	0	0	4	5	5	2	0	0	0	0	0	0	0	100	0
1142020303	极品玄铁盾·战士+3	24	2	2	2	750	0	玄铁打造而成的盾牌	1100	0	0	0	2	4	19	19	0	0	4	6	6	2	0	0	0	0	0	0	0	105	0
1142020304	极品玄铁盾·战士+4	24	2	2	2	750	0	玄铁打造而成的盾牌	1200	0	0	0	2	4	22	22	0	0	4	7	7	2	0	0	0	0	0	0	0	110	0
1142020305	极品玄铁盾·战士+5	24	3	2	2	750	0	玄铁打造而成的盾牌	1300	2500	2500	0	2	4	25	25	0	0	4	8	8	2	0	0	0	0	0	0	0	115	0
1142020306	极品玄铁盾·战士+6	24	3	2	2	750	0	玄铁打造而成的盾牌	1400	3500	2500	0	2	4	28	28	0	0	4	9	9	2	0	0	0	0	0	0	0	120	0
1142020307	极品玄铁盾·战士+7	24	3	2	2	750	0	玄铁打造而成的盾牌	1500	4500	2500	0	2	4	31	31	0	0	4	10	10	2	0	0	0	0	0	0	0	125	0
1142020308	极品玄铁盾·战士+8	24	4	2	2	750	0	玄铁打造而成的盾牌	1600	5500	2500	0	2	4	34	34	0	0	4	11	11	2	0	0	0	0	0	0	0	130	0
1142020309	极品玄铁盾·战士+9	24	4	2	2	750	0	玄铁打造而成的盾牌	1700	7000	2500	0	2	4	37	37	0	0	4	12	12	2	0	0	0	0	0	0	0	135	0
1142020310	极品玄铁盾·战士+10	24	5	2	2	750	0	玄铁打造而成的盾牌	0	10000	2500	0	2	4	40	40	0	0	4	13	13	2	0	0	0	0	0	0	0	140	0
1142030300	完美玄铁盾·战士	24	0	2	3	168000	0	玄铁打造而成的盾牌	800	0	0	100	2	4	10	10	0	0	4	3	3	2	10	0	0	0	0	0	0	240	90
1142030301	完美玄铁盾·战士+1	24	0	2	3	168000	0	玄铁打造而成的盾牌	900	0	0	100	2	4	13	13	0	0	4	4	4	2	10	0	0	0	0	0	0	245	90
1142030302	完美玄铁盾·战士+2	24	0	2	3	168000	0	玄铁打造而成的盾牌	1000	0	0	100	2	4	16	16	0	0	4	5	5	2	10	0	0	0	0	0	0	250	90
1142030303	完美玄铁盾·战士+3	24	3	2	3	168000	0	玄铁打造而成的盾牌	1100	0	0	100	2	4	19	19	0	0	4	6	6	2	10	0	0	0	0	0	0	255	90
1142030304	完美玄铁盾·战士+4	24	3	2	3	168000	0	玄铁打造而成的盾牌	1200	0	0	100	2	4	22	22	0	0	4	7	7	2	10	0	0	0	0	0	0	260	90
1142030305	完美玄铁盾·战士+5	24	4	2	3	168000	0	玄铁打造而成的盾牌	1300	0	0	100	2	4	25	25	0	0	4	8	8	2	10	0	0	0	0	0	0	265	90
1142030306	完美玄铁盾·战士+6	24	4	2	3	168000	0	玄铁打造而成的盾牌	1400	0	0	100	2	4	28	28	0	0	4	9	9	2	10	0	0	0	0	0	0	270	90
1142030307	完美玄铁盾·战士+7	24	4	2	3	168000	0	玄铁打造而成的盾牌	1500	1000	3000	100	2	4	31	31	0	0	4	10	10	2	10	0	0	0	0	0	0	275	90
1142030308	完美玄铁盾·战士+8	24	5	2	3	168000	0	玄铁打造而成的盾牌	1600	2000	3000	100	2	4	34	34	0	0	4	11	11	2	10	0	0	0	0	0	0	280	90
1142030309	完美玄铁盾·战士+9	24	5	2	3	168000	0	玄铁打造而成的盾牌	1700	3000	3000	100	2	4	37	37	0	0	4	12	12	2	10	0	0	0	0	0	0	285	90
1142030310	完美玄铁盾·战士+10	24	6	2	3	168000	0	玄铁打造而成的盾牌	0	4000	3000	100	2	4	40	40	0	0	4	13	13	2	10	0	0	0	0	0	0	290	90
1142040300	神品玄铁盾·战士	24	0	2	4	280000	0	玄铁打造而成的盾牌	800	0	0	168	2	4	10	10	0	0	4	3	3	2	10	10	10	0	0	0	0	240	90
1142040301	神品玄铁盾·战士+1	24	0	2	4	280000	0	玄铁打造而成的盾牌	900	0	0	168	2	4	13	13	0	0	4	4	4	2	10	10	10	0	0	0	0	245	90
1142040302	神品玄铁盾·战士+2	24	0	2	4	280000	0	玄铁打造而成的盾牌	1000	0	0	168	2	4	16	16	0	0	4	5	5	2	10	10	10	0	0	0	0	250	90
1142040303	神品玄铁盾·战士+3	24	4	2	4	280000	0	玄铁打造而成的盾牌	1100	0	0	168	2	4	19	19	0	0	4	6	6	2	10	10	10	0	0	0	0	255	90
1142040304	神品玄铁盾·战士+4	24	4	2	4	280000	0	玄铁打造而成的盾牌	1200	0	0	168	2	4	22	22	0	0	4	7	7	2	10	10	10	0	0	0	0	260	90
1142040305	神品玄铁盾·战士+5	24	5	2	4	280000	0	玄铁打造而成的盾牌	1300	0	0	168	2	4	25	25	0	0	4	8	8	2	10	10	10	0	0	0	0	265	90
1142040306	神品玄铁盾·战士+6	24	5	2	4	280000	0	玄铁打造而成的盾牌	1400	0	0	168	2	4	28	28	0	0	4	9	9	2	10	10	10	0	0	0	0	270	90
1142040307	神品玄铁盾·战士+7	24	5	2	4	280000	0	玄铁打造而成的盾牌	1500	0	0	168	2	4	31	31	0	0	4	10	10	2	10	10	10	0	0	0	0	275	90
1142040308	神品玄铁盾·战士+8	24	6	2	4	280000	0	玄铁打造而成的盾牌	1600	0	0	168	2	4	34	34	0	0	4	11	11	2	10	10	10	0	0	0	0	280	90
1142040309	神品玄铁盾·战士+9	24	6	2	4	280000	0	玄铁打造而成的盾牌	1700	0	0	168	2	4	37	37	0	0	4	12	12	2	10	10	10	0	0	0	0	285	90
1142040310	神品玄铁盾·战士+10	24	7	2	4	280000	0	玄铁打造而成的盾牌	0	0	0	168	2	4	40	40	0	0	4	13	13	2	10	10	10	0	0	0	0	290	90
1142000400	尚武盾·战士	36	0	3	0	937	0	战将比武时所穿的盾牌	1200	0	0	0	2	4	16	16	0	0	7	0	0	0	0	0	0	0	0	0	0	115	0
1142000401	尚武盾·战士+1	36	0	3	0	937	0	战将比武时所穿的盾牌	1300	0	0	0	2	4	19	19	0	0	7	0	0	0	0	0	0	0	0	0	0	120	0
1142000402	尚武盾·战士+2	36	0	3	0	937	0	战将比武时所穿的盾牌	1400	0	3000	0	2	4	22	22	0	0	7	0	0	0	0	0	0	0	0	0	0	125	0
1142000403	尚武盾·战士+3	36	0	3	0	937	0	战将比武时所穿的盾牌	1500	10000	3000	0	2	4	25	25	0	0	7	0	0	0	0	0	0	0	0	0	0	130	0
1142000404	尚武盾·战士+4	36	0	3	0	937	0	战将比武时所穿的盾牌	1600	10000	3000	0	2	4	28	28	0	0	7	0	0	0	0	0	0	0	0	0	0	135	0
1142000405	尚武盾·战士+5	36	0	3	0	937	0	战将比武时所穿的盾牌	1700	10000	3000	0	2	4	31	31	0	0	7	0	0	0	0	0	0	0	0	0	0	140	0
1142000406	尚武盾·战士+6	36	0	3	0	937	0	战将比武时所穿的盾牌	1800	10000	3000	0	2	4	34	34	0	0	7	0	0	0	0	0	0	0	0	0	0	145	0
1142000407	尚武盾·战士+7	36	0	3	0	937	0	战将比武时所穿的盾牌	1900	10000	3000	0	2	4	37	37	0	0	7	0	0	0	0	0	0	0	0	0	0	150	0
1142000408	尚武盾·战士+8	36	0	3	0	937	0	战将比武时所穿的盾牌	2000	10000	3000	0	2	4	40	40	0	0	7	0	0	0	0	0	0	0	0	0	0	155	0
1142000409	尚武盾·战士+9	36	0	3	0	937	0	战将比武时所穿的盾牌	2100	10000	3000	0	2	4	43	43	0	0	7	0	0	0	0	0	0	0	0	0	0	160	0
1142000410	尚武盾·战士+10	36	0	3	0	937	0	战将比武时所穿的盾牌	0	10000	3000	0	2	4	46	46	0	0	7	0	0	0	0	0	0	0	0	0	0	165	0
1142010400	精品尚武盾·战士	36	0	3	1	1125	0	战将比武时所穿的盾牌	1200	0	0	0	2	4	16	16	0	0	7	5	5	0	0	0	0	0	0	0	0	115	0
1142010401	精品尚武盾·战士+1	36	0	3	1	1125	0	战将比武时所穿的盾牌	1300	0	0	0	2	4	19	19	0	0	7	6	6	0	0	0	0	0	0	0	0	120	0
1142010402	精品尚武盾·战士+2	36	0	3	1	1125	0	战将比武时所穿的盾牌	1400	0	0	0	2	4	22	22	0	0	7	7	7	0	0	0	0	0	0	0	0	125	0
1142010403	精品尚武盾·战士+3	36	1	3	1	1125	0	战将比武时所穿的盾牌	1500	0	0	0	2	4	25	25	0	0	7	8	8	0	0	0	0	0	0	0	0	130	0
1142010404	精品尚武盾·战士+4	36	1	3	1	1125	0	战将比武时所穿的盾牌	1600	5000	4000	0	2	4	28	28	0	0	7	9	9	0	0	0	0	0	0	0	0	135	0
1142010405	精品尚武盾·战士+5	36	2	3	1	1125	0	战将比武时所穿的盾牌	1700	6000	4000	0	2	4	31	31	0	0	7	10	10	0	0	0	0	0	0	0	0	140	0
1142010406	精品尚武盾·战士+6	36	2	3	1	1125	0	战将比武时所穿的盾牌	1800	7000	4000	0	2	4	34	34	0	0	7	11	11	0	0	0	0	0	0	0	0	145	0
1142010407	精品尚武盾·战士+7	36	2	3	1	1125	0	战将比武时所穿的盾牌	1900	8000	4000	0	2	4	37	37	0	0	7	12	12	0	0	0	0	0	0	0	0	150	0
1142010408	精品尚武盾·战士+8	36	3	3	1	1125	0	战将比武时所穿的盾牌	2000	9000	4000	0	2	4	40	40	0	0	7	13	13	0	0	0	0	0	0	0	0	155	0
1142010409	精品尚武盾·战士+9	36	3	3	1	1125	0	战将比武时所穿的盾牌	2100	10000	4000	0	2	4	43	43	0	0	7	14	14	0	0	0	0	0	0	0	0	160	0
1142010410	精品尚武盾·战士+10	36	4	3	1	1125	0	战将比武时所穿的盾牌	0	10000	4000	0	2	4	46	46	0	0	7	15	15	0	0	0	0	0	0	0	0	165	0
1142020400	极品尚武盾·战士	36	0	3	2	1125	0	战将比武时所穿的盾牌	1200	0	0	0	2	4	16	16	0	0	7	5	5	2	0	0	0	0	0	0	0	115	0
1142020401	极品尚武盾·战士+1	36	0	3	2	1125	0	战将比武时所穿的盾牌	1300	0	0	0	2	4	19	19	0	0	7	6	6	2	0	0	0	0	0	0	0	120	0
1142020402	极品尚武盾·战士+2	36	0	3	2	1125	0	战将比武时所穿的盾牌	1400	0	0	0	2	4	22	22	0	0	7	7	7	2	0	0	0	0	0	0	0	125	0
1142020403	极品尚武盾·战士+3	36	2	3	2	1125	0	战将比武时所穿的盾牌	1500	0	0	0	2	4	25	25	0	0	7	8	8	2	0	0	0	0	0	0	0	130	0
1142020404	极品尚武盾·战士+4	36	2	3	2	1125	0	战将比武时所穿的盾牌	1600	0	0	0	2	4	28	28	0	0	7	9	9	2	0	0	0	0	0	0	0	135	0
1142020405	极品尚武盾·战士+5	36	3	3	2	1125	0	战将比武时所穿的盾牌	1700	1000	5000	0	2	4	31	31	0	0	7	10	10	2	0	0	0	0	0	0	0	140	0
1142020406	极品尚武盾·战士+6	36	3	3	2	1125	0	战将比武时所穿的盾牌	1800	2000	5000	0	2	4	34	34	0	0	7	11	11	2	0	0	0	0	0	0	0	145	0
1142020407	极品尚武盾·战士+7	36	3	3	2	1125	0	战将比武时所穿的盾牌	1900	3500	5000	0	2	4	37	37	0	0	7	12	12	2	0	0	0	0	0	0	0	150	0
1142020408	极品尚武盾·战士+8	36	4	3	2	1125	0	战将比武时所穿的盾牌	2000	5000	5000	0	2	4	40	40	0	0	7	13	13	2	0	0	0	0	0	0	0	155	0
1142020409	极品尚武盾·战士+9	36	4	3	2	1125	0	战将比武时所穿的盾牌	2100	7000	5000	0	2	4	43	43	0	0	7	14	14	2	0	0	0	0	0	0	0	160	0
1142020410	极品尚武盾·战士+10	36	5	3	2	1125	0	战将比武时所穿的盾牌	0	10000	5000	0	2	4	46	46	0	0	7	15	15	2	0	0	0	0	0	0	0	165	0
1142030400	完美尚武盾·战士	36	0	3	3	420000	0	战将比武时所穿的盾牌	1200	0	0	100	2	4	16	16	0	0	7	5	5	2	10	0	0	0	0	0	0	315	120
1142030401	完美尚武盾·战士+1	36	0	3	3	420000	0	战将比武时所穿的盾牌	1300	0	0	100	2	4	19	19	0	0	7	6	6	2	10	0	0	0	0	0	0	320	120
