编号	名字	等级需求	光影等级	图标	品质	金币	元宝	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	装备类型	物理防御	魔法防御	闪避	移动时间增加	格档	附加物理防御	附加魔法防御	物防加成（等级）	物防加成（强壮）	物防加成（敏捷）	物防加成（智慧）	魔防加成（等级）	魔防加成（强壮）	魔防加成（敏捷）	魔防加成（智慧）	附加生命上限	附加魔法上限
1122000109	轻型头盔+9	0	0	1	0	9	0	一般士兵所用的轻型头盔	0	0	0	0	2	2	20	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1122000110	轻型头盔+10	0	0	1	0	9	0	一般士兵所用的轻型头盔	0	0	0	0	2	2	22	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1122000200	精铁头盔	12	0	2	0	500	0	精铁打造而成的头盔	500	0	0	0	2	2	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0
1122000201	精铁头盔+1	12	0	2	0	500	0	精铁打造而成的头盔	600	0	0	0	2	2	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0
1122000202	精铁头盔+2	12	0	2	0	500	0	精铁打造而成的头盔	700	0	0	0	2	2	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0
1122000203	精铁头盔+3	12	0	2	0	500	0	精铁打造而成的头盔	800	10000	500	0	2	2	16	14	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0
1122000204	精铁头盔+4	12	0	2	0	500	0	精铁打造而成的头盔	900	10000	500	0	2	2	18	16	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0
1122000205	精铁头盔+5	12	0	2	0	500	0	精铁打造而成的头盔	1000	10000	500	0	2	2	20	18	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0
1122000206	精铁头盔+6	12	0	2	0	500	0	精铁打造而成的头盔	1100	10000	500	0	2	2	22	20	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0
1122000207	精铁头盔+7	12	0	2	0	500	0	精铁打造而成的头盔	1200	10000	500	0	2	2	24	23	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0
1122000208	精铁头盔+8	12	0	2	0	500	0	精铁打造而成的头盔	1300	10000	500	0	2	2	26	25	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
1122000209	精铁头盔+9	12	0	2	0	500	0	精铁打造而成的头盔	1400	10000	500	0	2	2	28	27	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0
1122000210	精铁头盔+10	12	0	2	0	500	0	精铁打造而成的头盔	0	10000	500	0	2	2	30	29	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0
1122010200	精品精铁头盔	12	0	2	1	500	0	精铁打造而成的头盔	500	0	0	0	2	2	10	7	0	0	0	3	2	0	0	0	0	0	0	0	0	60	0
1122010201	精品精铁头盔+1	12	0	2	1	500	0	精铁打造而成的头盔	600	0	0	0	2	2	12	9	0	0	0	4	3	0	0	0	0	0	0	0	0	65	0
1122010202	精品精铁头盔+2	12	0	2	1	500	0	精铁打造而成的头盔	700	0	0	0	2	2	14	12	0	0	0	4	3	0	0	0	0	0	0	0	0	70	0
1122010203	精品精铁头盔+3	12	1	2	1	500	0	精铁打造而成的头盔	800	0	0	0	2	2	16	14	0	0	0	5	4	0	0	0	0	0	0	0	0	75	0
1122010204	精品精铁头盔+4	12	1	2	1	500	0	精铁打造而成的头盔	900	5000	1000	0	2	2	18	16	0	0	0	6	5	0	0	0	0	0	0	0	0	80	0
1122010205	精品精铁头盔+5	12	2	2	1	500	0	精铁打造而成的头盔	1000	6000	1000	0	2	2	20	18	0	0	0	6	5	0	0	0	0	0	0	0	0	85	0
1122010206	精品精铁头盔+6	12	2	2	1	500	0	精铁打造而成的头盔	1100	7000	1000	0	2	2	22	20	0	0	0	7	6	0	0	0	0	0	0	0	0	90	0
1122010207	精品精铁头盔+7	12	2	2	1	500	0	精铁打造而成的头盔	1200	8000	1000	0	2	2	24	23	0	0	0	8	7	0	0	0	0	0	0	0	0	95	0
1122010208	精品精铁头盔+8	12	3	2	1	500	0	精铁打造而成的头盔	1300	9000	1000	0	2	2	26	25	0	0	0	8	7	0	0	0	0	0	0	0	0	100	0
1122010209	精品精铁头盔+9	12	3	2	1	500	0	精铁打造而成的头盔	1400	10000	1000	0	2	2	28	27	0	0	0	9	8	0	0	0	0	0	0	0	0	105	0
1122010210	精品精铁头盔+10	12	4	2	1	500	0	精铁打造而成的头盔	0	10000	1000	0	2	2	30	29	0	0	0	10	9	0	0	0	0	0	0	0	0	110	0
1122020200	极品精铁头盔	12	0	2	2	500	0	精铁打造而成的头盔	500	0	0	0	2	2	10	7	0	0	0	3	2	2	0	0	0	2	0	0	0	60	0
1122020201	极品精铁头盔+1	12	0	2	2	500	0	精铁打造而成的头盔	600	0	0	0	2	2	12	9	0	0	0	4	3	2	0	0	0	2	0	0	0	65	0
1122020202	极品精铁头盔+2	12	0	2	2	500	0	精铁打造而成的头盔	700	0	0	0	2	2	14	12	0	0	0	4	3	2	0	0	0	2	0	0	0	70	0
1122020203	极品精铁头盔+3	12	2	2	2	500	0	精铁打造而成的头盔	800	0	0	0	2	2	16	14	0	0	0	5	4	2	0	0	0	2	0	0	0	75	0
1122020204	极品精铁头盔+4	12	2	2	2	500	0	精铁打造而成的头盔	900	0	0	0	2	2	18	16	0	0	0	6	5	2	0	0	0	2	0	0	0	80	0
1122020205	极品精铁头盔+5	12	3	2	2	500	0	精铁打造而成的头盔	1000	2500	1500	0	2	2	20	18	0	0	0	6	5	2	0	0	0	2	0	0	0	85	0
1122020206	极品精铁头盔+6	12	3	2	2	500	0	精铁打造而成的头盔	1100	3500	1500	0	2	2	22	20	0	0	0	7	6	2	0	0	0	2	0	0	0	90	0
1122020207	极品精铁头盔+7	12	3	2	2	500	0	精铁打造而成的头盔	1200	4500	1500	0	2	2	24	23	0	0	0	8	7	2	0	0	0	2	0	0	0	95	0
1122020208	极品精铁头盔+8	12	4	2	2	500	0	精铁打造而成的头盔	1300	5500	1500	0	2	2	26	25	0	0	0	8	7	2	0	0	0	2	0	0	0	100	0
1122020209	极品精铁头盔+9	12	4	2	2	500	0	精铁打造而成的头盔	1400	7000	1500	0	2	2	28	27	0	0	0	9	8	2	0	0	0	2	0	0	0	105	0
1122020210	极品精铁头盔+10	12	5	2	2	500	0	精铁打造而成的头盔	0	10000	1500	0	2	2	30	29	0	0	0	10	9	2	0	0	0	2	0	0	0	110	0
1122030200	完美精铁头盔	12	0	2	3	84000	17	精铁打造而成的头盔	500	0	0	33	2	2	10	7	0	0	0	3	2	2	10	0	0	2	0	0	10	160	60
1122030201	完美精铁头盔+1	12	0	2	3	84000	17	精铁打造而成的头盔	600	0	0	33	2	2	12	9	0	0	0	4	3	2	10	0	0	2	0	0	10	165	60
1122030202	完美精铁头盔+2	12	0	2	3	84000	17	精铁打造而成的头盔	700	0	0	33	2	2	14	12	0	0	0	4	3	2	10	0	0	2	0	0	10	170	60
1122030203	完美精铁头盔+3	12	3	2	3	84000	17	精铁打造而成的头盔	800	0	0	33	2	2	16	14	0	0	0	5	4	2	10	0	0	2	0	0	10	175	60
1122030204	完美精铁头盔+4	12	3	2	3	84000	17	精铁打造而成的头盔	900	0	0	33	2	2	18	16	0	0	0	6	5	2	10	0	0	2	0	0	10	180	60
1122030205	完美精铁头盔+5	12	4	2	3	84000	17	精铁打造而成的头盔	1000	0	0	33	2	2	20	18	0	0	0	6	5	2	10	0	0	2	0	0	10	185	60
1122030206	完美精铁头盔+6	12	4	2	3	84000	17	精铁打造而成的头盔	1100	0	0	33	2	2	22	20	0	0	0	7	6	2	10	0	0	2	0	0	10	190	60
1122030207	完美精铁头盔+7	12	4	2	3	84000	17	精铁打造而成的头盔	1200	1000	2000	33	2	2	24	23	0	0	0	8	7	2	10	0	0	2	0	0	10	195	60
1122030208	完美精铁头盔+8	12	5	2	3	84000	17	精铁打造而成的头盔	1300	1100	2000	33	2	2	26	25	0	0	0	8	7	2	10	0	0	2	0	0	10	200	60
1122030209	完美精铁头盔+9	12	5	2	3	84000	17	精铁打造而成的头盔	1400	1200	2000	33	2	2	28	27	0	0	0	9	8	2	10	0	0	2	0	0	10	205	60
1122030210	完美精铁头盔+10	12	6	2	3	84000	17	精铁打造而成的头盔	0	1300	2000	33	2	2	30	29	0	0	0	10	9	2	10	0	0	2	0	0	10	210	60
1122040200	神品精铁头盔	12	0	2	4	140000	28	精铁打造而成的头盔	500	0	0	56	2	2	10	7	0	0	0	3	2	2	10	10	10	2	10	10	10	160	60
1122040201	神品精铁头盔+1	12	0	2	4	140000	28	精铁打造而成的头盔	600	0	0	56	2	2	12	9	0	0	0	4	3	2	10	10	10	2	10	10	10	165	60
1122040202	神品精铁头盔+2	12	0	2	4	140000	28	精铁打造而成的头盔	700	0	0	56	2	2	14	12	0	0	0	4	3	2	10	10	10	2	10	10	10	170	60
1122040203	神品精铁头盔+3	12	4	2	4	140000	28	精铁打造而成的头盔	800	0	0	56	2	2	16	14	0	0	0	5	4	2	10	10	10	2	10	10	10	175	60
1122040204	神品精铁头盔+4	12	4	2	4	140000	28	精铁打造而成的头盔	900	0	0	56	2	2	18	16	0	0	0	6	5	2	10	10	10	2	10	10	10	180	60
1122040205	神品精铁头盔+5	12	5	2	4	140000	28	精铁打造而成的头盔	1000	0	0	56	2	2	20	18	0	0	0	6	5	2	10	10	10	2	10	10	10	185	60
1122040206	神品精铁头盔+6	12	5	2	4	140000	28	精铁打造而成的头盔	1100	0	0	56	2	2	22	20	0	0	0	7	6	2	10	10	10	2	10	10	10	190	60
1122040207	神品精铁头盔+7	12	5	2	4	140000	28	精铁打造而成的头盔	1200	0	0	56	2	2	24	23	0	0	0	8	7	2	10	10	10	2	10	10	10	195	60
1122040208	神品精铁头盔+8	12	6	2	4	140000	28	精铁打造而成的头盔	1300	0	0	56	2	2	26	25	0	0	0	8	7	2	10	10	10	2	10	10	10	200	60
1122040209	神品精铁头盔+9	12	6	2	4	140000	28	精铁打造而成的头盔	1400	0	0	56	2	2	28	27	0	0	0	9	8	2	10	10	10	2	10	10	10	205	60
1122040210	神品精铁头盔+10	12	7	2	4	140000	28	精铁打造而成的头盔	0	0	0	56	2	2	30	29	0	0	0	10	9	2	10	10	10	2	10	10	10	210	60
1122000300	青狼头盔	24	0	3	0	750	0	有青狼印记的头盔	800	0	0	0	2	2	20	16	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0
1122000301	青狼头盔+1	24	0	3	0	750	0	有青狼印记的头盔	900	0	0	0	2	2	23	20	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0
1122000302	青狼头盔+2	24	0	3	0	750	0	有青狼印记的头盔	1000	0	0	0	2	2	26	24	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
1122000303	青狼头盔+3	24	0	3	0	750	0	有青狼印记的头盔	1100	10000	1500	0	2	2	29	27	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0
1122000304	青狼头盔+4	24	0	3	0	750	0	有青狼印记的头盔	1200	10000	1500	0	2	2	32	31	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0
1122000305	青狼头盔+5	24	0	3	0	750	0	有青狼印记的头盔	1300	10000	1500	0	2	2	35	34	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0
1122000306	青狼头盔+6	24	0	3	0	750	0	有青狼印记的头盔	1400	10000	1500	0	2	2	38	38	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0
1122000307	青狼头盔+7	24	0	3	0	750	0	有青狼印记的头盔	1500	10000	1500	0	2	2	41	42	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0
1122000308	青狼头盔+8	24	0	3	0	750	0	有青狼印记的头盔	1600	10000	1500	0	2	2	44	45	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0
1122000309	青狼头盔+9	24	0	3	0	750	0	有青狼印记的头盔	1700	10000	1500	0	2	2	47	49	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0
1122000310	青狼头盔+10	24	0	3	0	750	0	有青狼印记的头盔	0	10000	1500	0	2	2	50	52	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0
1122010300	精品青狼头盔	24	0	3	1	750	0	有青狼印记的头盔	800	0	0	0	2	2	20	16	0	0	0	6	4	0	0	0	0	0	0	0	0	90	0
1122010301	精品青狼头盔+1	24	0	3	1	750	0	有青狼印记的头盔	900	0	0	0	2	2	23	20	0	0	0	7	5	0	0	0	0	0	0	0	0	95	0
1122010302	精品青狼头盔+2	24	0	3	1	750	0	有青狼印记的头盔	1000	0	0	0	2	2	26	24	0	0	0	8	6	0	0	0	0	0	0	0	0	100	0
1122010303	精品青狼头盔+3	24	1	3	1	750	0	有青狼印记的头盔	1100	0	0	0	2	2	29	27	0	0	0	9	7	0	0	0	0	0	0	0	0	105	0
1122010304	精品青狼头盔+4	24	1	3	1	750	0	有青狼印记的头盔	1200	5000	2000	0	2	2	32	31	0	0	0	10	8	0	0	0	0	0	0	0	0	110	0
1122010305	精品青狼头盔+5	24	2	3	1	750	0	有青狼印记的头盔	1300	6000	2000	0	2	2	35	34	0	0	0	11	9	0	0	0	0	0	0	0	0	115	0
1122010306	精品青狼头盔+6	24	2	3	1	750	0	有青狼印记的头盔	1400	7000	2000	0	2	2	38	38	0	0	0	12	10	0	0	0	0	0	0	0	0	120	0
1122010307	精品青狼头盔+7	24	2	3	1	750	0	有青狼印记的头盔	1500	8000	2000	0	2	2	41	42	0	0	0	13	11	0	0	0	0	0	0	0	0	125	0
1122010308	精品青狼头盔+8	24	3	3	1	750	0	有青狼印记的头盔	1600	9000	2000	0	2	2	44	45	0	0	0	14	12	0	0	0	0	0	0	0	0	130	0
1122010309	精品青狼头盔+9	24	3	3	1	750	0	有青狼印记的头盔	1700	10000	2000	0	2	2	47	49	0	0	0	15	13	0	0	0	0	0	0	0	0	135	0
1122010310	精品青狼头盔+10	24	4	3	1	750	0	有青狼印记的头盔	0	10000	2000	0	2	2	50	52	0	0	0	16	14	0	0	0	0	0	0	0	0	140	0
1122020300	极品青狼头盔	24	0	3	2	750	0	有青狼印记的头盔	800	0	0	0	2	2	20	16	0	0	0	6	4	2	0	0	0	2	0	0	0	90	0
1122020301	极品青狼头盔+1	24	0	3	2	750	0	有青狼印记的头盔	900	0	0	0	2	2	23	20	0	0	0	7	5	2	0	0	0	2	0	0	0	95	0
1122020302	极品青狼头盔+2	24	0	3	2	750	0	有青狼印记的头盔	1000	0	0	0	2	2	26	24	0	0	0	8	6	2	0	0	0	2	0	0	0	100	0
1122020303	极品青狼头盔+3	24	2	3	2	750	0	有青狼印记的头盔	1100	0	0	0	2	2	29	27	0	0	0	9	7	2	0	0	0	2	0	0	0	105	0
1122020304	极品青狼头盔+4	24	2	3	2	750	0	有青狼印记的头盔	1200	0	0	0	2	2	32	31	0	0	0	10	8	2	0	0	0	2	0	0	0	110	0
1122020305	极品青狼头盔+5	24	3	3	2	750	0	有青狼印记的头盔	1300	2500	2500	0	2	2	35	34	0	0	0	11	9	2	0	0	0	2	0	0	0	115	0
1122020306	极品青狼头盔+6	24	3	3	2	750	0	有青狼印记的头盔	1400	3500	2500	0	2	2	38	38	0	0	0	12	10	2	0	0	0	2	0	0	0	120	0
1122020307	极品青狼头盔+7	24	3	3	2	750	0	有青狼印记的头盔	1500	4500	2500	0	2	2	41	42	0	0	0	13	11	2	0	0	0	2	0	0	0	125	0
1122020308	极品青狼头盔+8	24	4	3	2	750	0	有青狼印记的头盔	1600	5500	2500	0	2	2	44	45	0	0	0	14	12	2	0	0	0	2	0	0	0	130	0
1122020309	极品青狼头盔+9	24	4	3	2	750	0	有青狼印记的头盔	1700	7000	2500	0	2	2	47	49	0	0	0	15	13	2	0	0	0	2	0	0	0	135	0
1122020310	极品青狼头盔+10	24	5	3	2	750	0	有青狼印记的头盔	0	10000	2500	0	2	2	50	52	0	0	0	16	14	2	0	0	0	2	0	0	0	140	0
1122030300	完美青狼头盔	24	0	3	3	168000	25	有青狼印记的头盔	800	0	0	100	2	2	20	16	0	0	0	6	4	2	10	0	0	2	0	0	10	240	90
1122030301	完美青狼头盔+1	24	0	3	3	168000	25	有青狼印记的头盔	900	0	0	100	2	2	23	20	0	0	0	7	5	2	10	0	0	2	0	0	10	245	90
1122030302	完美青狼头盔+2	24	0	3	3	168000	25	有青狼印记的头盔	1000	0	0	100	2	2	26	24	0	0	0	8	6	2	10	0	0	2	0	0	10	250	90
1122030303	完美青狼头盔+3	24	3	3	3	168000	25	有青狼印记的头盔	1100	0	0	100	2	2	29	27	0	0	0	9	7	2	10	0	0	2	0	0	10	255	90
1122030304	完美青狼头盔+4	24	3	3	3	168000	25	有青狼印记的头盔	1200	0	0	100	2	2	32	31	0	0	0	10	8	2	10	0	0	2	0	0	10	260	90
1122030305	完美青狼头盔+5	24	4	3	3	168000	25	有青狼印记的头盔	1300	0	0	100	2	2	35	34	0	0	0	11	9	2	10	0	0	2	0	0	10	265	90
1122030306	完美青狼头盔+6	24	4	3	3	168000	25	有青狼印记的头盔	1400	0	0	100	2	2	38	38	0	0	0	12	10	2	10	0	0	2	0	0	10	270	90
1122030307	完美青狼头盔+7	24	4	3	3	168000	25	有青狼印记的头盔	1500	1000	3000	100	2	2	41	42	0	0	0	13	11	2	10	0	0	2	0	0	10	275	90
1122030308	完美青狼头盔+8	24	5	3	3	168000	25	有青狼印记的头盔	1600	2000	3000	100	2	2	44	45	0	0	0	14	12	2	10	0	0	2	0	0	10	280	90
1122030309	完美青狼头盔+9	24	5	3	3	168000	25	有青狼印记的头盔	1700	3000	3000	100	2	2	47	49	0	0	0	15	13	2	10	0	0	2	0	0	10	285	90
1122030310	完美青狼头盔+10	24	6	3	3	168000	25	有青狼印记的头盔	0	4000	3000	100	2	2	50	52	0	0	0	16	14	2	10	0	0	2	0	0	10	290	90
1122040300	神品青狼头盔	24	0	3	4	280000	42	有青狼印记的头盔	800	0	0	168	2	2	20	16	0	0	0	6	4	2	10	10	10	2	10	10	10	240	90
1122040301	神品青狼头盔+1	24	0	3	4	280000	42	有青狼印记的头盔	900	0	0	168	2	2	23	20	0	0	0	7	5	2	10	10	10	2	10	10	10	245	90
1122040302	神品青狼头盔+2	24	0	3	4	280000	42	有青狼印记的头盔	1000	0	0	168	2	2	26	24	0	0	0	8	6	2	10	10	10	2	10	10	10	250	90
1122040303	神品青狼头盔+3	24	4	3	4	280000	42	有青狼印记的头盔	1100	0	0	168	2	2	29	27	0	0	0	9	7	2	10	10	10	2	10	10	10	255	90
1122040304	神品青狼头盔+4	24	4	3	4	280000	42	有青狼印记的头盔	1200	0	0	168	2	2	32	31	0	0	0	10	8	2	10	10	10	2	10	10	10	260	90
1122040305	神品青狼头盔+5	24	5	3	4	280000	42	有青狼印记的头盔	1300	0	0	168	2	2	35	34	0	0	0	11	9	2	10	10	10	2	10	10	10	265	90
1122040306	神品青狼头盔+6	24	5	3	4	280000	42	有青狼印记的头盔	1400	0	0	168	2	2	38	38	0	0	0	12	10	2	10	10	10	2	10	10	10	270	90
1122040307	神品青狼头盔+7	24	5	3	4	280000	42	有青狼印记的头盔	1500	0	0	168	2	2	41	42	0	0	0	13	11	2	10	10	10	2	10	10	10	275	90
1122040308	神品青狼头盔+8	24	6	3	4	280000	42	有青狼印记的头盔	1600	0	0	168	2	2	44	45	0	0	0	14	12	2	10	10	10	2	10	10	10	280	90
1122040309	神品青狼头盔+9	24	6	3	4	280000	42	有青狼印记的头盔	1700	0	0	168	2	2	47	49	0	0	0	15	13	2	10	10	10	2	10	10	10	285	90
1122040310	神品青狼头盔+10	24	7	3	4	280000	42	有青狼印记的头盔	0	0	0	168	2	2	50	52	0	0	0	16	14	2	10	10	10	2	10	10	10	290	90
1122000400	光芒头盔	36	0	4	0	1125	0	散发出点点光芒的头盔	1200	0	0	0	2	2	32	26	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0
1122000401	光芒头盔+1	36	0	4	0	1125	0	散发出点点光芒的头盔	1300	0	0	0	2	2	35	30	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0
1122000402	光芒头盔+2	36	0	4	0	1125	0	散发出点点光芒的头盔	1400	0	3000	0	2	2	38	33	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0
1122000403	光芒头盔+3	36	0	4	0	1125	0	散发出点点光芒的头盔	1500	10000	3000	0	2	2	41	37	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0
1122000404	光芒头盔+4	36	0	4	0	1125	0	散发出点点光芒的头盔	1600	10000	3000	0	2	2	44	40	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0
1122000405	光芒头盔+5	36	0	4	0	1125	0	散发出点点光芒的头盔	1700	10000	3000	0	2	2	47	44	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0
1122000406	光芒头盔+6	36	0	4	0	1125	0	散发出点点光芒的头盔	1800	10000	3000	0	2	2	50	48	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0
1122000407	光芒头盔+7	36	0	4	0	1125	0	散发出点点光芒的头盔	1900	10000	3000	0	2	2	53	51	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0
1122000408	光芒头盔+8	36	0	4	0	1125	0	散发出点点光芒的头盔	2000	10000	3000	0	2	2	56	55	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0
1122000409	光芒头盔+9	36	0	4	0	1125	0	散发出点点光芒的头盔	2100	10000	3000	0	2	2	59	58	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0
1122000410	光芒头盔+10	36	0	4	0	1125	0	散发出点点光芒的头盔	0	10000	3000	0	2	2	62	62	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0
1122010400	精品光芒头盔	36	0	4	1	1125	0	散发出点点光芒的头盔	1200	0	0	0	2	2	32	26	0	0	0	10	7	0	0	0	0	0	0	0	0	115	0
1122010401	精品光芒头盔+1	36	0	4	1	1125	0	散发出点点光芒的头盔	1300	0	0	0	2	2	35	30	0	0	0	11	8	0	0	0	0	0	0	0	0	120	0
1122010402	精品光芒头盔+2	36	0	4	1	1125	0	散发出点点光芒的头盔	1400	0	0	0	2	2	38	33	0	0	0	12	9	0	0	0	0	0	0	0	0	125	0
1122010403	精品光芒头盔+3	36	1	4	1	1125	0	散发出点点光芒的头盔	1500	0	0	0	2	2	41	37	0	0	0	13	10	0	0	0	0	0	0	0	0	130	0
1122010404	精品光芒头盔+4	36	1	4	1	1125	0	散发出点点光芒的头盔	1600	5000	4000	0	2	2	44	40	0	0	0	14	11	0	0	0	0	0	0	0	0	135	0
1122010405	精品光芒头盔+5	36	2	4	1	1125	0	散发出点点光芒的头盔	1700	6000	4000	0	2	2	47	44	0	0	0	15	12	0	0	0	0	0	0	0	0	140	0
1122010406	精品光芒头盔+6	36	2	4	1	1125	0	散发出点点光芒的头盔	1800	7000	4000	0	2	2	50	48	0	0	0	16	13	0	0	0	0	0	0	0	0	145	0
1122010407	精品光芒头盔+7	36	2	4	1	1125	0	散发出点点光芒的头盔	1900	8000	4000	0	2	2	53	51	0	0	0	17	14	0	0	0	0	0	0	0	0	150	0
1122010408	精品光芒头盔+8	36	3	4	1	1125	0	散发出点点光芒的头盔	2000	9000	4000	0	2	2	56	55	0	0	0	18	15	0	0	0	0	0	0	0	0	155	0
1122010409	精品光芒头盔+9	36	3	4	1	1125	0	散发出点点光芒的头盔	2100	10000	4000	0	2	2	59	58	0	0	0	19	16	0	0	0	0	0	0	0	0	160	0
1122010410	精品光芒头盔+10	36	4	4	1	1125	0	散发出点点光芒的头盔	0	10000	4000	0	2	2	62	62	0	0	0	20	17	0	0	0	0	0	0	0	0	165	0
1122020400	极品光芒头盔	36	0	4	2	1125	0	散发出点点光芒的头盔	1200	0	0	0	2	2	32	26	0	0	0	10	7	2	0	0	0	2	0	0	0	115	0
1122020401	极品光芒头盔+1	36	0	4	2	1125	0	散发出点点光芒的头盔	1300	0	0	0	2	2	35	30	0	0	0	11	8	2	0	0	0	2	0	0	0	120	0
1122020402	极品光芒头盔+2	36	0	4	2	1125	0	散发出点点光芒的头盔	1400	0	0	0	2	2	38	33	0	0	0	12	9	2	0	0	0	2	0	0	0	125	0
1122020403	极品光芒头盔+3	36	2	4	2	1125	0	散发出点点光芒的头盔	1500	0	0	0	2	2	41	37	0	0	0	13	10	2	0	0	0	2	0	0	0	130	0
1122020404	极品光芒头盔+4	36	2	4	2	1125	0	散发出点点光芒的头盔	1600	0	0	0	2	2	44	40	0	0	0	14	11	2	0	0	0	2	0	0	0	135	0
1122020405	极品光芒头盔+5	36	3	4	2	1125	0	散发出点点光芒的头盔	1700	1000	5000	0	2	2	47	44	0	0	0	15	12	2	0	0	0	2	0	0	0	140	0
1122020406	极品光芒头盔+6	36	3	4	2	1125	0	散发出点点光芒的头盔	1800	2000	5000	0	2	2	50	48	0	0	0	16	13	2	0	0	0	2	0	0	0	145	0
1122020407	极品光芒头盔+7	36	3	4	2	1125	0	散发出点点光芒的头盔	1900	3500	5000	0	2	2	53	51	0	0	0	17	14	2	0	0	0	2	0	0	0	150	0
1122020408	极品光芒头盔+8	36	4	4	2	1125	0	散发出点点光芒的头盔	2000	5000	5000	0	2	2	56	55	0	0	0	18	15	2	0	0	0	2	0	0	0	155	0
1122020409	极品光芒头盔+9	36	4	4	2	1125	0	散发出点点光芒的头盔	2100	7000	5000	0	2	2	59	58	0	0	0	19	16	2	0	0	0	2	0	0	0	160	0
