编号	名字	等级需求	光影等级	图标	品质	金币	元宝	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	装备类型	物理防御	魔法防御	闪避	移动时间增加	格档	附加物理防御	附加魔法防御	物防加成（等级）	物防加成（强壮）	物防加成（敏捷）	物防加成（智慧）	魔防加成（等级）	魔防加成（强壮）	魔防加成（敏捷）	魔防加成（智慧）	附加生命上限	附加魔法上限
1130020200	极品硬皮靴	12	0	2	2	750	0	用硬皮制成的靴子	500	0	0	0	0	3	5	3	4	-300	0	1	1	2	0	0	0	2	0	0	0	0	0
1130020201	极品硬皮靴+1	12	0	2	2	750	0	用硬皮制成的靴子	600	0	0	0	0	3	7	5	5	-300	0	2	1	2	0	0	0	2	0	0	0	0	0
1130020202	极品硬皮靴+2	12	0	2	2	750	0	用硬皮制成的靴子	700	0	0	0	0	3	9	7	6	-300	0	3	2	2	0	0	0	2	0	0	0	0	0
1130020203	极品硬皮靴+3	12	2	2	2	750	0	用硬皮制成的靴子	800	0	0	0	0	3	11	9	7	-300	0	3	3	2	0	0	0	2	0	0	0	0	0
1130020204	极品硬皮靴+4	12	2	2	2	750	0	用硬皮制成的靴子	900	0	0	0	0	3	13	11	8	-300	0	4	3	2	0	0	0	2	0	0	0	0	0
1130020205	极品硬皮靴+5	12	3	2	2	750	0	用硬皮制成的靴子	1000	2500	1500	0	0	3	15	13	9	-300	0	5	4	2	0	0	0	2	0	0	0	0	0
1130020206	极品硬皮靴+6	12	3	2	2	750	0	用硬皮制成的靴子	1100	3500	1500	0	0	3	17	15	10	-300	0	5	5	2	0	0	0	2	0	0	0	0	0
1130020207	极品硬皮靴+7	12	3	2	2	750	0	用硬皮制成的靴子	1200	4500	1500	0	0	3	19	17	11	-300	0	6	5	2	0	0	0	2	0	0	0	0	0
1130020208	极品硬皮靴+8	12	4	2	2	750	0	用硬皮制成的靴子	1300	5500	1500	0	0	3	21	19	12	-300	0	7	6	2	0	0	0	2	0	0	0	0	0
1130020209	极品硬皮靴+9	12	4	2	2	750	0	用硬皮制成的靴子	1400	7000	1500	0	0	3	23	21	13	-300	0	7	7	2	0	0	0	2	0	0	0	0	0
1130020210	极品硬皮靴+10	12	5	2	2	750	0	用硬皮制成的靴子	0	10000	1500	0	0	3	25	23	14	-300	0	8	7	2	0	0	0	2	0	0	0	0	0
1130030200	完美硬皮靴	12	0	2	3	84000	17	用硬皮制成的靴子	500	0	0	33	0	3	5	3	4	-300	0	1	1	2	0	10	0	2	0	0	10	50	30
1130030201	完美硬皮靴+1	12	0	2	3	84000	17	用硬皮制成的靴子	600	0	0	33	0	3	7	5	5	-300	0	2	1	2	0	10	0	2	0	0	10	55	30
1130030202	完美硬皮靴+2	12	0	2	3	84000	17	用硬皮制成的靴子	700	0	0	33	0	3	9	7	6	-300	0	3	2	2	0	10	0	2	0	0	10	60	30
1130030203	完美硬皮靴+3	12	3	2	3	84000	17	用硬皮制成的靴子	800	0	0	33	0	3	11	9	7	-300	0	3	3	2	0	10	0	2	0	0	10	65	30
1130030204	完美硬皮靴+4	12	3	2	3	84000	17	用硬皮制成的靴子	900	0	0	33	0	3	13	11	8	-300	0	4	3	2	0	10	0	2	0	0	10	70	30
1130030205	完美硬皮靴+5	12	4	2	3	84000	17	用硬皮制成的靴子	1000	0	0	33	0	3	15	13	9	-300	0	5	4	2	0	10	0	2	0	0	10	75	30
1130030206	完美硬皮靴+6	12	4	2	3	84000	17	用硬皮制成的靴子	1100	0	0	33	0	3	17	15	10	-300	0	5	5	2	0	10	0	2	0	0	10	80	30
1130030207	完美硬皮靴+7	12	4	2	3	84000	17	用硬皮制成的靴子	1200	1000	2000	33	0	3	19	17	11	-300	0	6	5	2	0	10	0	2	0	0	10	85	30
1130030208	完美硬皮靴+8	12	5	2	3	84000	17	用硬皮制成的靴子	1300	1100	2000	33	0	3	21	19	12	-300	0	7	6	2	0	10	0	2	0	0	10	90	30
1130030209	完美硬皮靴+9	12	5	2	3	84000	17	用硬皮制成的靴子	1400	1200	2000	33	0	3	23	21	13	-300	0	7	7	2	0	10	0	2	0	0	10	95	30
1130030210	完美硬皮靴+10	12	6	2	3	84000	17	用硬皮制成的靴子	0	1300	2000	33	0	3	25	23	14	-300	0	8	7	2	0	10	0	2	0	0	10	100	30
1130040200	神品硬皮靴	12	0	2	4	140000	28	用硬皮制成的靴子	500	0	0	56	0	3	5	3	4	-300	0	1	1	2	10	10	10	2	10	10	10	50	30
1130040201	神品硬皮靴+1	12	0	2	4	140000	28	用硬皮制成的靴子	600	0	0	56	0	3	7	5	5	-300	0	2	1	2	10	10	10	2	10	10	10	55	30
1130040202	神品硬皮靴+2	12	0	2	4	140000	28	用硬皮制成的靴子	700	0	0	56	0	3	9	7	6	-300	0	3	2	2	10	10	10	2	10	10	10	60	30
1130040203	神品硬皮靴+3	12	4	2	4	140000	28	用硬皮制成的靴子	800	0	0	56	0	3	11	9	7	-300	0	3	3	2	10	10	10	2	10	10	10	65	30
1130040204	神品硬皮靴+4	12	4	2	4	140000	28	用硬皮制成的靴子	900	0	0	56	0	3	13	11	8	-300	0	4	3	2	10	10	10	2	10	10	10	70	30
1130040205	神品硬皮靴+5	12	5	2	4	140000	28	用硬皮制成的靴子	1000	0	0	56	0	3	15	13	9	-300	0	5	4	2	10	10	10	2	10	10	10	75	30
1130040206	神品硬皮靴+6	12	5	2	4	140000	28	用硬皮制成的靴子	1100	0	0	56	0	3	17	15	10	-300	0	5	5	2	10	10	10	2	10	10	10	80	30
1130040207	神品硬皮靴+7	12	5	2	4	140000	28	用硬皮制成的靴子	1200	0	0	56	0	3	19	17	11	-300	0	6	5	2	10	10	10	2	10	10	10	85	30
1130040208	神品硬皮靴+8	12	6	2	4	140000	28	用硬皮制成的靴子	1300	0	0	56	0	3	21	19	12	-300	0	7	6	2	10	10	10	2	10	10	10	90	30
1130040209	神品硬皮靴+9	12	6	2	4	140000	28	用硬皮制成的靴子	1400	0	0	56	0	3	23	21	13	-300	0	7	7	2	10	10	10	2	10	10	10	95	30
1130040210	神品硬皮靴+10	12	7	2	4	140000	28	用硬皮制成的靴子	0	0	0	56	0	3	25	23	14	-300	0	8	7	2	10	10	10	2	10	10	10	100	30
1130000300	轻灵皮靴	24	0	3	0	1125	0	轻巧灵便的靴子	800	0	0	0	0	3	9	6	6	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000301	轻灵皮靴+1	24	0	3	0	1125	0	轻巧灵便的靴子	900	0	0	0	0	3	12	9	7	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000302	轻灵皮靴+2	24	0	3	0	1125	0	轻巧灵便的靴子	1000	0	0	0	0	3	15	12	8	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000303	轻灵皮靴+3	24	0	3	0	1125	0	轻巧灵便的靴子	1100	10000	1500	0	0	3	18	15	9	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000304	轻灵皮靴+4	24	0	3	0	1125	0	轻巧灵便的靴子	1200	10000	1500	0	0	3	21	18	10	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000305	轻灵皮靴+5	24	0	3	0	1125	0	轻巧灵便的靴子	1300	10000	1500	0	0	3	24	21	11	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000306	轻灵皮靴+6	24	0	3	0	1125	0	轻巧灵便的靴子	1400	10000	1500	0	0	3	27	24	12	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000307	轻灵皮靴+7	24	0	3	0	1125	0	轻巧灵便的靴子	1500	10000	1500	0	0	3	30	27	13	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000308	轻灵皮靴+8	24	0	3	0	1125	0	轻巧灵便的靴子	1600	10000	1500	0	0	3	33	30	14	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000309	轻灵皮靴+9	24	0	3	0	1125	0	轻巧灵便的靴子	1700	10000	1500	0	0	3	36	33	15	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000310	轻灵皮靴+10	24	0	3	0	1125	0	轻巧灵便的靴子	0	10000	1500	0	0	3	39	36	16	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130010300	精品轻灵皮靴	24	0	3	1	1125	0	轻巧灵便的靴子	800	0	0	0	0	3	9	6	6	-300	0	3	2	0	0	0	0	0	0	0	0	0	0
1130010301	精品轻灵皮靴+1	24	0	3	1	1125	0	轻巧灵便的靴子	900	0	0	0	0	3	12	9	7	-300	0	4	3	0	0	0	0	0	0	0	0	0	0
1130010302	精品轻灵皮靴+2	24	0	3	1	1125	0	轻巧灵便的靴子	1000	0	0	0	0	3	15	12	8	-300	0	5	4	0	0	0	0	0	0	0	0	0	0
1130010303	精品轻灵皮靴+3	24	1	3	1	1125	0	轻巧灵便的靴子	1100	0	0	0	0	3	18	15	9	-300	0	6	5	0	0	0	0	0	0	0	0	0	0
1130010304	精品轻灵皮靴+4	24	1	3	1	1125	0	轻巧灵便的靴子	1200	5000	2000	0	0	3	21	18	10	-300	0	7	6	0	0	0	0	0	0	0	0	0	0
1130010305	精品轻灵皮靴+5	24	2	3	1	1125	0	轻巧灵便的靴子	1300	6000	2000	0	0	3	24	21	11	-300	0	8	7	0	0	0	0	0	0	0	0	0	0
1130010306	精品轻灵皮靴+6	24	2	3	1	1125	0	轻巧灵便的靴子	1400	7000	2000	0	0	3	27	24	12	-300	0	9	8	0	0	0	0	0	0	0	0	0	0
1130010307	精品轻灵皮靴+7	24	2	3	1	1125	0	轻巧灵便的靴子	1500	8000	2000	0	0	3	30	27	13	-300	0	10	9	0	0	0	0	0	0	0	0	0	0
1130010308	精品轻灵皮靴+8	24	3	3	1	1125	0	轻巧灵便的靴子	1600	9000	2000	0	0	3	33	30	14	-300	0	11	10	0	0	0	0	0	0	0	0	0	0
1130010309	精品轻灵皮靴+9	24	3	3	1	1125	0	轻巧灵便的靴子	1700	10000	2000	0	0	3	36	33	15	-300	0	12	11	0	0	0	0	0	0	0	0	0	0
1130010310	精品轻灵皮靴+10	24	4	3	1	1125	0	轻巧灵便的靴子	0	10000	2000	0	0	3	39	36	16	-300	0	13	12	0	0	0	0	0	0	0	0	0	0
1130020300	极品轻灵皮靴	24	0	3	2	1125	0	轻巧灵便的靴子	800	0	0	0	0	3	9	6	6	-300	0	3	2	2	0	0	0	2	0	0	0	0	0
1130020301	极品轻灵皮靴+1	24	0	3	2	1125	0	轻巧灵便的靴子	900	0	0	0	0	3	12	9	7	-300	0	4	3	2	0	0	0	2	0	0	0	0	0
1130020302	极品轻灵皮靴+2	24	0	3	2	1125	0	轻巧灵便的靴子	1000	0	0	0	0	3	15	12	8	-300	0	5	4	2	0	0	0	2	0	0	0	0	0
1130020303	极品轻灵皮靴+3	24	2	3	2	1125	0	轻巧灵便的靴子	1100	0	0	0	0	3	18	15	9	-300	0	6	5	2	0	0	0	2	0	0	0	0	0
1130020304	极品轻灵皮靴+4	24	2	3	2	1125	0	轻巧灵便的靴子	1200	0	0	0	0	3	21	18	10	-300	0	7	6	2	0	0	0	2	0	0	0	0	0
1130020305	极品轻灵皮靴+5	24	3	3	2	1125	0	轻巧灵便的靴子	1300	2500	2500	0	0	3	24	21	11	-300	0	8	7	2	0	0	0	2	0	0	0	0	0
1130020306	极品轻灵皮靴+6	24	3	3	2	1125	0	轻巧灵便的靴子	1400	3500	2500	0	0	3	27	24	12	-300	0	9	8	2	0	0	0	2	0	0	0	0	0
1130020307	极品轻灵皮靴+7	24	3	3	2	1125	0	轻巧灵便的靴子	1500	4500	2500	0	0	3	30	27	13	-300	0	10	9	2	0	0	0	2	0	0	0	0	0
1130020308	极品轻灵皮靴+8	24	4	3	2	1125	0	轻巧灵便的靴子	1600	5500	2500	0	0	3	33	30	14	-300	0	11	10	2	0	0	0	2	0	0	0	0	0
1130020309	极品轻灵皮靴+9	24	4	3	2	1125	0	轻巧灵便的靴子	1700	7000	2500	0	0	3	36	33	15	-300	0	12	11	2	0	0	0	2	0	0	0	0	0
1130020310	极品轻灵皮靴+10	24	5	3	2	1125	0	轻巧灵便的靴子	0	10000	2500	0	0	3	39	36	16	-300	0	13	12	2	0	0	0	2	0	0	0	0	0
1130030300	完美轻灵皮靴	24	0	3	3	168000	25	轻巧灵便的靴子	800	0	0	100	0	3	9	6	6	-300	0	3	2	2	0	10	0	2	0	0	10	100	60
1130030301	完美轻灵皮靴+1	24	0	3	3	168000	25	轻巧灵便的靴子	900	0	0	100	0	3	12	9	7	-300	0	4	3	2	0	10	0	2	0	0	10	105	60
1130030302	完美轻灵皮靴+2	24	0	3	3	168000	25	轻巧灵便的靴子	1000	0	0	100	0	3	15	12	8	-300	0	5	4	2	0	10	0	2	0	0	10	110	60
1130030303	完美轻灵皮靴+3	24	3	3	3	168000	25	轻巧灵便的靴子	1100	0	0	100	0	3	18	15	9	-300	0	6	5	2	0	10	0	2	0	0	10	115	60
1130030304	完美轻灵皮靴+4	24	3	3	3	168000	25	轻巧灵便的靴子	1200	0	0	100	0	3	21	18	10	-300	0	7	6	2	0	10	0	2	0	0	10	120	60
1130030305	完美轻灵皮靴+5	24	4	3	3	168000	25	轻巧灵便的靴子	1300	0	0	100	0	3	24	21	11	-300	0	8	7	2	0	10	0	2	0	0	10	125	60
1130030306	完美轻灵皮靴+6	24	4	3	3	168000	25	轻巧灵便的靴子	1400	0	0	100	0	3	27	24	12	-300	0	9	8	2	0	10	0	2	0	0	10	130	60
1130030307	完美轻灵皮靴+7	24	4	3	3	168000	25	轻巧灵便的靴子	1500	1000	3000	100	0	3	30	27	13	-300	0	10	9	2	0	10	0	2	0	0	10	135	60
1130030308	完美轻灵皮靴+8	24	5	3	3	168000	25	轻巧灵便的靴子	1600	2000	3000	100	0	3	33	30	14	-300	0	11	10	2	0	10	0	2	0	0	10	140	60
1130030309	完美轻灵皮靴+9	24	5	3	3	168000	25	轻巧灵便的靴子	1700	3000	3000	100	0	3	36	33	15	-300	0	12	11	2	0	10	0	2	0	0	10	145	60
1130030310	完美轻灵皮靴+10	24	6	3	3	168000	25	轻巧灵便的靴子	0	4000	3000	100	0	3	39	36	16	-300	0	13	12	2	0	10	0	2	0	0	10	150	60
1130040300	神品轻灵皮靴	24	0	3	4	280000	42	轻巧灵便的靴子	800	0	0	168	0	3	9	6	6	-300	0	3	2	2	10	10	10	2	10	10	10	100	60
1130040301	神品轻灵皮靴+1	24	0	3	4	280000	42	轻巧灵便的靴子	900	0	0	168	0	3	12	9	7	-300	0	4	3	2	10	10	10	2	10	10	10	105	60
1130040302	神品轻灵皮靴+2	24	0	3	4	280000	42	轻巧灵便的靴子	1000	0	0	168	0	3	15	12	8	-300	0	5	4	2	10	10	10	2	10	10	10	110	60
1130040303	神品轻灵皮靴+3	24	4	3	4	280000	42	轻巧灵便的靴子	1100	0	0	168	0	3	18	15	9	-300	0	6	5	2	10	10	10	2	10	10	10	115	60
1130040304	神品轻灵皮靴+4	24	4	3	4	280000	42	轻巧灵便的靴子	1200	0	0	168	0	3	21	18	10	-300	0	7	6	2	10	10	10	2	10	10	10	120	60
1130040305	神品轻灵皮靴+5	24	5	3	4	280000	42	轻巧灵便的靴子	1300	0	0	168	0	3	24	21	11	-300	0	8	7	2	10	10	10	2	10	10	10	125	60
1130040306	神品轻灵皮靴+6	24	5	3	4	280000	42	轻巧灵便的靴子	1400	0	0	168	0	3	27	24	12	-300	0	9	8	2	10	10	10	2	10	10	10	130	60
1130040307	神品轻灵皮靴+7	24	5	3	4	280000	42	轻巧灵便的靴子	1500	0	0	168	0	3	30	27	13	-300	0	10	9	2	10	10	10	2	10	10	10	135	60
1130040308	神品轻灵皮靴+8	24	6	3	4	280000	42	轻巧灵便的靴子	1600	0	0	168	0	3	33	30	14	-300	0	11	10	2	10	10	10	2	10	10	10	140	60
1130040309	神品轻灵皮靴+9	24	6	3	4	280000	42	轻巧灵便的靴子	1700	0	0	168	0	3	36	33	15	-300	0	12	11	2	10	10	10	2	10	10	10	145	60
1130040310	神品轻灵皮靴+10	24	7	3	4	280000	42	轻巧灵便的靴子	0	0	0	168	0	3	39	36	16	-300	0	13	12	2	10	10	10	2	10	10	10	150	60
1130000400	射手皮靴	36	0	4	0	1687	0	神射手专用靴子	1200	0	0	0	0	3	13	9	10	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000401	射手皮靴+1	36	0	4	0	1687	0	神射手专用靴子	1300	0	0	0	0	3	16	12	11	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000402	射手皮靴+2	36	0	4	0	1687	0	神射手专用靴子	1400	0	3000	0	0	3	19	15	12	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000403	射手皮靴+3	36	0	4	0	1687	0	神射手专用靴子	1500	10000	3000	0	0	3	22	18	13	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000404	射手皮靴+4	36	0	4	0	1687	0	神射手专用靴子	1600	10000	3000	0	0	3	25	21	14	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000405	射手皮靴+5	36	0	4	0	1687	0	神射手专用靴子	1700	10000	3000	0	0	3	28	24	15	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000406	射手皮靴+6	36	0	4	0	1687	0	神射手专用靴子	1800	10000	3000	0	0	3	31	27	16	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000407	射手皮靴+7	36	0	4	0	1687	0	神射手专用靴子	1900	10000	3000	0	0	3	34	30	17	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000408	射手皮靴+8	36	0	4	0	1687	0	神射手专用靴子	2000	10000	3000	0	0	3	37	33	18	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000409	射手皮靴+9	36	0	4	0	1687	0	神射手专用靴子	2100	10000	3000	0	0	3	40	36	19	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130000410	射手皮靴+10	36	0	4	0	1687	0	神射手专用靴子	0	10000	3000	0	0	3	43	39	20	-300	0	0	0	0	0	0	0	0	0	0	0	0	0
1130010400	精品射手皮靴	36	0	4	1	1687	0	神射手专用靴子	1200	0	0	0	0	3	13	9	10	-300	0	4	3	0	0	0	0	0	0	0	0	0	0
1130010401	精品射手皮靴+1	36	0	4	1	1687	0	神射手专用靴子	1300	0	0	0	0	3	16	12	11	-300	0	5	4	0	0	0	0	0	0	0	0	0	0
1130010402	精品射手皮靴+2	36	0	4	1	1687	0	神射手专用靴子	1400	0	0	0	0	3	19	15	12	-300	0	6	5	0	0	0	0	0	0	0	0	0	0
1130010403	精品射手皮靴+3	36	1	4	1	1687	0	神射手专用靴子	1500	0	0	0	0	3	22	18	13	-300	0	7	6	0	0	0	0	0	0	0	0	0	0
1130010404	精品射手皮靴+4	36	1	4	1	1687	0	神射手专用靴子	1600	5000	4000	0	0	3	25	21	14	-300	0	8	7	0	0	0	0	0	0	0	0	0	0
1130010405	精品射手皮靴+5	36	2	4	1	1687	0	神射手专用靴子	1700	6000	4000	0	0	3	28	24	15	-300	0	9	8	0	0	0	0	0	0	0	0	0	0
1130010406	精品射手皮靴+6	36	2	4	1	1687	0	神射手专用靴子	1800	7000	4000	0	0	3	31	27	16	-300	0	10	9	0	0	0	0	0	0	0	0	0	0
1130010407	精品射手皮靴+7	36	2	4	1	1687	0	神射手专用靴子	1900	8000	4000	0	0	3	34	30	17	-300	0	11	10	0	0	0	0	0	0	0	0	0	0
1130010408	精品射手皮靴+8	36	3	4	1	1687	0	神射手专用靴子	2000	9000	4000	0	0	3	37	33	18	-300	0	12	11	0	0	0	0	0	0	0	0	0	0
1130010409	精品射手皮靴+9	36	3	4	1	1687	0	神射手专用靴子	2100	10000	4000	0	0	3	40	36	19	-300	0	13	12	0	0	0	0	0	0	0	0	0	0
1130010410	精品射手皮靴+10	36	4	4	1	1687	0	神射手专用靴子	0	10000	4000	0	0	3	43	39	20	-300	0	14	13	0	0	0	0	0	0	0	0	0	0
1130020400	极品射手皮靴	36	0	4	2	1687	0	神射手专用靴子	1200	0	0	0	0	3	13	9	10	-300	0	4	3	2	0	0	0	2	0	0	0	0	0
1130020401	极品射手皮靴+1	36	0	4	2	1687	0	神射手专用靴子	1300	0	0	0	0	3	16	12	11	-300	0	5	4	2	0	0	0	2	0	0	0	0	0
1130020402	极品射手皮靴+2	36	0	4	2	1687	0	神射手专用靴子	1400	0	0	0	0	3	19	15	12	-300	0	6	5	2	0	0	0	2	0	0	0	0	0
1130020403	极品射手皮靴+3	36	2	4	2	1687	0	神射手专用靴子	1500	0	0	0	0	3	22	18	13	-300	0	7	6	2	0	0	0	2	0	0	0	0	0
1130020404	极品射手皮靴+4	36	2	4	2	1687	0	神射手专用靴子	1600	0	0	0	0	3	25	21	14	-300	0	8	7	2	0	0	0	2	0	0	0	0	0
1130020405	极品射手皮靴+5	36	3	4	2	1687	0	神射手专用靴子	1700	1000	5000	0	0	3	28	24	15	-300	0	9	8	2	0	0	0	2	0	0	0	0	0
1130020406	极品射手皮靴+6	36	3	4	2	1687	0	神射手专用靴子	1800	2000	5000	0	0	3	31	27	16	-300	0	10	9	2	0	0	0	2	0	0	0	0	0
1130020407	极品射手皮靴+7	36	3	4	2	1687	0	神射手专用靴子	1900	3500	5000	0	0	3	34	30	17	-300	0	11	10	2	0	0	0	2	0	0	0	0	0
